,340X1,340X2,340X4,340X5,340X7,340X8,340X10,340X17,340X18,340X27,340X31,340X49,340X53,340X61,340X73,340X75,340X77,340X97,340X99,340X105,340X107,340X108,340X124,340X125,340X126,340X132,340X133,340X138,340X147,340X151,340X161,340X173,340X181,340X182,340X188,340X196,TOOL
386,86,92.9,106.0,96.1,92.9,106,106,0.65,4.33,109.4,3083,-1,-2,0,1199,1204,1197,0,0,1,55013,31060,27,28,20,42,42,300,75,69,80,3491,3011.5,3045,108.3,103.9,4147
387,86,98.0,103.0,98.0,95.0,100,106,0.85,4.05,109.2,3084,0,-2,0,1199,1204,1197,0,1,0,55022,31068,24,25,18,46,46,296,76,70,94,3402,3013.2,3040,107.4,104.1,4106
388,98,95.0,105.0,98.0,88.0,100,105,1.23,4.85,109.1,3085,1,0,0,1198,1200,1193,1,3,1,54081,30564,26,27,17,44,45,304,70,65,88,3430,3007.9,3042,106.5,102.0,3009
389,86,98.0,103.0,98.0,95.0,100,106,0.84,4.08,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,54904,30950,25,26,17,46,46,301,76,69,93,3398,3013.8,3042,106.8,104.1,4106
390,98,95.0,105.0,98.0,88.0,100,105,0.83,4.78,108.9,3085,1,0,-2,1198,1200,1193,1,3,1,55826,31871,25,27,16,43,45,295,71,66,90,3418,3008.0,3040,106.2,103.0,3009
391,98,95.0,105.0,98.0,88.0,100,105,1.28,5.08,108.0,3085,1,0,0,1197,1200,1193,0,3,0,54105,30586,26,27,17,44,45,299,71,65,88,3437,3007.8,3040,106.4,102.5,3009
392,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,109.9,3083,0,-2,0,1199,1204,1197,0,0,0,55832,31877,27,28,20,42,42,301,74,69,80,3492,3011.0,3045,108.8,103.9,4147
393,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,110.0,3083,-1,-2,0,1199,1204,1197,0,0,0,54912,30958,27,28,20,42,42,302,75,68,81,3485,3012.5,3045,108.5,103.7,4147
394,98,95.0,105.0,98.0,88.0,100,105,0.83,4.6,108.2,3085,0,0,0,1198,1204,1193,0,3,0,55554,31363,25,26,16,43,45,292,71,66,91,3423,3007.3,3037,105.8,102.7,3009
395,86,92.9,106.0,96.1,92.9,106,106,0.62,4.38,110.2,3083,-1,-2,0,1199,1204,1197,0,0,0,55837,31882,26,28,20,42,42,301,74,70,80,3491,3010.5,3045,107.5,104.0,4147
396,86,98.0,103.0,98.0,95.0,100,106,0.85,4.05,110.0,3084,0,-2,0,1199,1204,1197,0,1,0,56097,32142,24,25,17,46,46,299,79,72,97,3365,3013.0,3042,105.0,104.2,4106
397,98,95.0,105.0,98.0,88.0,100,105,0.76,4.08,108.3,3085,1,0,0,1198,1204,1193,1,3,1,56097,32142,25,27,17,43,45,296,71,66,90,3416,3006.7,3040,106.1,102.9,3009
398,86,92.9,106.0,96.1,92.9,106,106,0.63,4.43,109.3,3083,-1,-2,0,1199,1204,1197,0,0,0,56097,32143,27,28,20,42,42,303,75,70,80,3485,3012.2,3045,108.6,103.8,4147
399,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,108.5,3086,0,-2,0,1199,1204,1197,0,1,1,53709,30344,25,26,18,46,46,300,76,70,94,3395,3013.1,3042,107.4,103.3,4106
400,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,110.5,3083,0,-2,0,1199,1204,1197,0,0,1,54808,30854,26,27,20,42,42,299,75,70,81,3492,3012.1,3042,107.2,103.8,4147
401,86,98.0,103.0,98.0,95.0,100,106,0.83,4.0,108.6,3084,0,-2,0,1199,1204,1197,0,1,0,54816,30861,24,25,18,46,46,297,75,69,93,3400,3013.9,3042,105.4,104.4,4106
402,98,95.0,105.0,98.0,88.0,100,105,1.25,4.93,109.3,3085,1,0,-2,1198,1200,1193,1,3,0,54082,30565,26,27,17,44,45,303,70,65,88,3430,3006.7,3040,106.1,102.0,3009
403,98,95.0,105.0,98.0,88.0,100,105,1.26,5.08,109.1,3085,1,0,0,1197,1200,1193,0,3,1,54083,30566,26,27,17,44,45,304,71,66,88,3429,3007.4,3040,105.1,102.1,3009
404,86,98.0,103.0,98.0,95.0,100,106,0.86,4.03,108.3,3084,0,-2,0,1199,1204,1197,0,1,1,54084,30566,25,27,18,46,46,301,76,70,94,3394,3013.1,3040,105.0,103.1,4106
405,98,95.0,105.0,98.0,88.0,100,105,1.26,5.08,108.3,3085,1,0,0,1197,1200,1193,0,3,1,54084,30567,26,27,17,44,45,303,71,66,88,3429,3007.5,3040,105.5,102.1,3009
406,86,98.0,103.0,98.0,95.0,100,106,0.88,4.1,108.9,3084,0,-2,0,1199,1204,1193,0,1,1,54086,30567,24,26,18,46,46,300,77,71,94,3393,3012.2,3042,106.8,103.2,4106
407,98,95.0,105.0,98.0,88.0,100,105,1.27,5.18,107.7,3085,1,0,0,1197,1200,1193,0,3,1,54086,30568,26,27,16,44,45,304,72,66,88,3428,3008.4,3040,106.2,102.2,3009
408,86,98.0,103.0,98.0,95.0,100,106,0.86,4.03,108.1,3084,0,-2,0,1199,1204,1197,0,1,1,54088,30568,24,25,18,46,46,301,77,71,94,3392,3013.0,3040,104.6,103.3,4106
409,98,95.0,105.0,98.0,88.0,100,105,0.8,4.1,108.3,3085,1,0,0,1198,1204,1193,0,3,0,56114,32159,25,26,17,43,45,294,71,66,90,3418,3008.1,3040,105.3,102.9,3009
410,98,95.0,105.0,98.0,88.0,100,105,1.27,5.03,108.2,3085,1,0,0,1197,1200,1193,0,3,1,54088,30569,26,27,17,44,45,304,72,66,88,3427,3007.2,3040,104.4,102.1,3009
411,86,92.9,106.0,96.1,92.9,106,106,0.62,4.33,109.6,3083,-1,-2,0,1199,1204,1197,0,0,1,56114,32160,27,28,20,42,42,301,75,69,80,3487,3012.3,3045,108.7,104.0,4147
412,98,95.0,105.0,98.0,88.0,100,105,1.28,5.13,108.2,3085,1,0,0,1197,1200,1193,0,3,0,54089,30570,26,27,17,44,45,303,72,66,88,3427,3008.1,3040,105.8,102.0,3009
413,86,92.9,106.0,96.1,92.9,106,106,0.62,4.35,109.6,3083,-1,-2,0,1199,1204,1197,0,0,0,56115,32161,27,28,20,42,42,300,75,69,80,3489,3011.9,3045,107.9,104.0,4147
414,86,98.0,103.0,98.0,95.0,100,106,0.86,4.13,109.2,3084,0,-2,0,1199,1204,1197,0,1,1,56116,32161,24,25,17,46,46,299,79,72,97,3365,3012.9,3042,105.3,104.4,4106
415,98,95.0,105.0,98.0,88.0,100,105,1.28,5.05,108.0,3085,0,0,0,1197,1200,1193,0,3,1,54090,30571,26,27,17,44,45,303,71,66,88,3428,3007.1,3040,106.3,102.0,3009
416,98,95.0,105.0,98.0,88.0,100,105,1.27,5.08,107.9,3085,1,0,0,1197,1200,1193,0,3,0,54091,30572,26,27,16,44,45,303,71,66,88,3429,3007.5,3040,106.3,102.1,3009
417,98,95.0,105.0,98.0,88.0,100,105,1.24,4.93,107.8,3085,0,0,0,1197,1200,1193,0,3,1,54092,30573,26,27,17,44,45,302,71,66,88,3430,3008.5,3040,105.3,102.1,3009
418,98,95.0,105.0,98.0,88.0,100,105,1.25,4.93,108.2,3085,0,0,0,1197,1200,1193,0,3,0,54093,30574,26,27,16,44,45,302,71,66,88,3431,3006.4,3040,104.8,102.2,3009
419,98,95.0,105.0,98.0,88.0,100,105,1.26,5.05,108.4,3085,0,0,0,1197,1200,1193,0,3,1,54094,30575,26,27,17,44,45,301,71,66,88,3432,3007.7,3040,105.7,102.2,3009
420,98,95.0,105.0,98.0,88.0,100,105,1.27,5.05,108.3,3085,0,0,0,1197,1200,1193,0,1,0,54095,30576,26,27,17,44,45,301,71,66,88,3433,3007.4,3040,106.6,102.2,3009
421,98,95.0,105.0,98.0,88.0,100,105,1.28,5.08,108.2,3085,0,0,0,1197,1200,1193,0,3,1,54096,30577,26,27,16,44,45,301,71,66,88,3434,3007.2,3037,106.6,102.3,3009
422,98,95.0,105.0,98.0,88.0,100,105,1.28,5.05,108.1,3085,0,0,0,1197,1200,1193,0,3,0,54097,30578,26,27,16,44,45,300,71,66,88,3434,3008.2,3040,105.6,102.3,3009
423,98,95.0,105.0,98.0,88.0,100,105,1.28,5.05,108.0,3085,0,0,0,1197,1200,1193,0,3,1,54098,30579,26,27,17,44,45,300,71,66,88,3434,3007.6,3040,104.9,102.3,3009
424,98,95.0,105.0,98.0,88.0,100,105,1.29,5.1,108.0,3085,1,0,0,1197,1200,1193,0,3,0,54099,30580,26,27,16,44,45,300,71,65,88,3435,3007.1,3040,105.5,102.4,3009
425,86,92.9,106.0,96.1,92.9,106,106,0.63,4.28,109.3,3083,0,-2,0,1199,1204,1197,0,0,1,55343,31281,27,28,20,42,42,302,75,70,80,3490,3012.3,3045,108.4,103.7,4147
426,86,98.0,103.0,98.0,95.0,100,106,0.87,3.98,107.8,3084,0,-2,0,1199,1204,1197,0,1,1,56273,32319,24,25,17,46,46,299,80,73,97,3364,3012.6,3042,104.9,104.3,4106
427,98,95.0,105.0,98.0,88.0,100,105,0.8,4.58,108.0,3085,1,0,0,1198,1204,1193,0,3,0,56273,32319,26,27,17,43,45,295,71,66,89,3415,3008.0,3040,105.1,102.2,3009
428,86,92.9,106.0,96.1,92.9,106,106,0.64,4.33,109.2,3083,0,-2,0,1199,1204,1197,0,0,1,56273,32320,27,29,20,42,42,304,75,68,79,3488,3012.3,3042,106.3,103.9,4147
429,86,92.9,106.0,96.1,92.9,106,106,0.61,4.25,109.8,3083,0,-2,0,1199,1204,1197,0,0,1,54558,30734,27,28,20,42,42,304,75,69,82,3489,3012.7,3047,107.7,103.0,4147
430,86,92.9,106.0,96.1,92.9,106,106,0.63,4.35,109.2,3083,-1,-2,0,1199,1204,1197,0,0,1,56281,32328,27,28,20,42,42,303,75,69,80,3486,3013.6,3042,107.8,103.9,4147
431,86,98.0,103.0,98.0,95.0,100,106,0.83,4.0,110.2,3084,0,-2,0,1199,1204,1197,0,1,0,56282,32328,24,25,17,46,46,299,79,72,97,3365,3013.9,3042,107.5,104.3,4106
432,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.1,3085,1,0,0,1198,1204,1193,1,3,1,56282,32328,26,27,17,43,45,295,71,66,90,3417,3007.6,3040,106.5,102.8,3009
433,98,95.0,105.0,98.0,88.0,100,105,0.78,4.08,108.2,3085,0,0,0,1197,1200,1193,1,3,0,56288,32335,26,27,17,43,45,295,72,66,90,3418,3007.6,3040,107.0,103.0,3009
434,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,109.8,3084,0,-2,0,1199,1204,1197,0,1,1,56288,32336,24,25,18,46,46,297,79,72,97,3366,3012.0,3040,107.2,104.4,4106
435,98,95.0,105.0,98.0,88.0,100,105,0.83,4.75,108.2,3085,0,0,0,1198,1204,1193,1,3,0,56288,32336,26,27,17,43,45,295,71,66,90,3418,3006.8,3040,106.7,103.0,3009
436,86,98.0,103.0,98.0,95.0,100,106,0.83,3.95,109.7,3084,0,-2,0,1199,1204,1197,0,1,1,56288,32341,24,25,17,46,46,297,79,72,97,3366,3012.5,3040,106.7,104.5,4106
437,86,92.9,106.0,96.1,92.9,106,106,0.62,4.3,109.7,3083,-1,-2,0,1199,1204,1197,0,0,0,56209,32257,27,28,20,42,42,299,75,69,80,3489,3012.1,3042,107.9,104.1,4147
438,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.9,3084,0,-2,0,1199,1204,1197,0,1,1,56288,32338,24,25,18,46,46,298,79,72,97,3366,3013.0,3040,105.7,104.4,4106
439,98,95.0,105.0,98.0,88.0,100,105,0.84,4.83,109.0,3085,1,0,0,1198,1200,1193,1,3,0,56452,32504,26,27,17,43,45,296,72,66,90,3416,3007.9,3040,106.7,102.5,3009
440,86,98.0,103.0,98.0,95.0,100,106,0.82,3.93,108.8,3084,0,-2,0,1199,1204,1197,0,1,1,56452,32505,24,25,17,46,46,297,79,72,97,3370,3011.7,3045,105.3,103.7,4106
441,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.4,3083,0,-2,0,1199,1204,1197,0,0,0,56452,32505,27,28,20,43,43,303,75,70,80,3483,3012.3,3045,107.0,103.6,4147
442,86,98.0,103.0,98.0,95.0,100,106,0.87,4.05,109.7,3086,0,-2,0,1199,1204,1197,0,1,0,53263,29418,25,26,18,46,46,299,76,70,94,3393,3013.7,3040,106.5,104.2,4106
443,98,95.0,105.0,98.0,88.0,100,105,1.27,5.1,108.2,3085,0,0,-2,1198,1204,1193,0,3,1,53263,29430,26,27,17,44,45,302,70,66,87,3431,3007.0,3040,107.0,102.5,3009
444,86,92.9,106.0,96.1,92.9,106,106,0.59,4.35,109.8,3083,0,-2,0,1199,1204,1197,0,0,1,56427,32480,27,29,20,42,42,303,74,69,78,3498,3011.9,3045,107.5,103.5,4147
445,98,95.0,105.0,98.0,88.0,100,105,0.78,4.15,108.1,3085,1,0,0,1198,1204,1193,1,3,0,56088,32133,25,27,17,43,45,296,71,66,90,3416,3007.7,3037,107.1,102.9,3009
446,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.5,3083,-1,-2,0,1199,1204,1197,0,0,1,56088,32134,27,28,20,42,42,301,75,69,81,3487,3012.9,3045,107.0,103.8,4147
447,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.4,3084,0,-2,0,1199,1204,1197,0,1,0,56089,32134,24,25,17,46,46,299,79,72,97,3365,3012.8,3042,107.2,104.3,4106
448,86,92.9,106.0,96.1,92.9,106,106,0.62,4.35,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,56217,32265,26,27,20,42,42,301,75,68,80,3486,3011.9,3047,107.7,103.9,4147
449,98,95.0,105.0,98.0,88.0,100,105,0.84,4.78,108.4,3085,1,0,0,1198,1204,1193,0,3,1,56218,32265,25,26,16,43,45,295,71,66,90,3417,3007.6,3040,105.9,103.0,3009
450,86,98.0,103.0,98.0,95.0,100,106,0.84,4.15,108.5,3084,0,-2,0,1199,1204,1197,0,1,0,56218,32266,23,25,17,46,46,298,79,72,97,3365,3012.4,3042,106.0,104.4,4106
451,98,95.0,105.0,98.0,88.0,100,105,0.78,4.13,108.1,3085,1,0,0,1198,1200,1193,1,3,1,56198,32245,25,26,17,43,45,295,71,66,90,3417,3008.7,3040,107.1,102.9,3009
452,86,98.0,103.0,98.0,95.0,100,106,0.86,3.95,110.1,3086,0,-2,0,1199,1204,1193,0,1,1,53263,29546,24,25,18,46,46,299,76,70,94,3392,3012.7,3042,107.5,104.2,4106
453,98,95.0,105.0,98.0,88.0,100,105,1.24,4.4,108.3,3085,0,0,-2,1198,1204,1193,0,3,0,53263,29558,26,27,16,44,45,303,71,65,88,3429,3007.1,3037,106.9,102.7,3009
454,98,95.0,105.0,98.0,88.0,100,105,0.82,4.58,108.4,3085,1,0,0,1198,1204,1193,0,3,0,55567,31376,26,27,17,43,45,292,71,66,90,3423,3007.0,3040,105.6,102.7,3009
455,98,95.0,105.0,98.0,88.0,100,105,0.83,4.63,109.1,3085,1,0,0,1198,1200,1190,0,3,1,55755,31795,25,26,16,43,45,293,71,66,90,3422,3007.8,3040,106.6,102.9,3009
456,86,92.9,106.0,96.1,92.9,106,106,0.63,4.3,110.1,3083,-1,-2,0,1199,1204,1197,0,0,1,55579,31389,27,28,20,42,42,302,75,69,80,3488,3011.6,3045,107.7,104.0,4147
457,98,95.0,105.0,98.0,88.0,100,105,0.85,4.8,107.6,3085,2,0,0,1198,1204,1193,0,3,1,56337,32390,26,27,16,44,45,297,70,66,87,3424,3007.2,3040,106.6,102.6,3009
458,86,98.0,103.0,98.0,95.0,100,106,0.84,4.05,110.1,3084,0,-2,0,1199,1204,1197,0,1,0,56202,32250,24,25,17,46,46,299,79,72,97,3366,3013.5,3040,107.5,104.4,4106
459,98,95.0,105.0,98.0,88.0,100,105,1.23,5.0,108.5,3085,1,0,0,1198,1204,1193,0,3,1,53263,29424,26,27,17,45,45,303,70,65,86,3435,3008.1,3042,106.9,102.5,3009
460,98,95.0,105.0,98.0,88.0,100,105,0.83,4.78,108.3,3085,1,0,0,1198,1204,1193,1,3,1,56206,32253,26,27,16,43,45,296,71,66,90,3418,3007.2,3040,106.6,102.8,3009
461,86,98.0,103.0,98.0,95.0,100,106,0.86,4.08,109.4,3084,0,-2,0,1199,1204,1197,0,1,0,56337,32391,25,26,17,46,46,299,77,70,94,3376,3013.3,3040,104.8,103.4,4106
462,86,92.9,106.0,96.1,92.9,106,106,0.61,4.33,109.7,3083,-1,-2,0,1199,1204,1197,0,0,1,56206,32254,27,28,20,42,42,303,75,68,80,3487,3012.0,3042,107.9,104.0,4147
463,86,92.9,106.0,96.1,92.9,106,106,0.62,4.33,108.7,3083,0,-2,0,1199,1204,1197,0,0,1,56337,32391,27,28,19,42,42,299,74,68,77,3506,3010.6,3045,107.6,103.2,4147
464,98,95.0,105.0,98.0,88.0,100,105,0.82,4.6,108.4,3085,2,0,0,1198,1204,1193,0,3,0,55724,31688,26,27,16,43,45,297,71,66,89,3423,3008.2,3042,105.1,101.8,3009
465,98,95.0,105.0,98.0,88.0,100,105,0.82,4.63,108.8,3085,1,0,0,1198,1204,1193,1,3,1,55724,31713,25,26,16,43,45,292,71,66,90,3420,3007.3,3040,106.9,102.5,3009
466,86,98.0,103.0,98.0,95.0,100,106,0.81,4.0,109.3,3084,0,-2,0,1199,1204,1197,0,1,0,54564,30734,24,25,17,46,46,299,76,69,92,3403,3013.5,3037,105.7,103.6,4106
467,86,92.9,106.0,96.1,92.9,106,106,0.61,4.25,109.6,3083,-1,-2,0,1199,1204,1197,0,0,1,54576,30734,27,28,20,42,42,301,75,69,81,3488,3012.5,3045,108.1,103.6,4147
468,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,56460,32513,27,28,20,43,43,302,75,69,81,3485,3012.6,3045,108.4,103.8,4147
469,98,95.0,105.0,98.0,88.0,100,105,0.77,4.03,108.5,3085,1,0,0,1198,1204,1193,1,3,1,56461,32513,25,26,16,43,45,295,71,66,90,3417,3007.3,3040,106.2,102.9,3009
470,86,98.0,103.0,98.0,95.0,100,106,0.86,4.08,109.7,3084,0,-2,0,1199,1204,1197,0,1,0,56461,32514,24,25,18,46,46,297,78,72,97,3372,3012.6,3042,107.5,104.1,4106
471,86,98.0,103.0,98.0,95.0,100,106,0.8,4.0,108.5,3084,0,-2,0,1199,1204,1197,0,1,1,55249,31188,24,26,18,46,46,299,76,70,94,3398,3013.0,3042,106.7,104.3,4106
472,98,95.0,105.0,98.0,88.0,100,105,0.87,4.63,108.0,3085,1,0,0,1198,1200,1193,0,3,0,54849,30894,25,26,17,43,45,294,71,66,92,3429,3007.3,3040,105.2,102.6,3009
473,86,98.0,103.0,98.0,95.0,100,106,0.87,4.0,110.0,3084,0,-2,0,1199,1204,1197,0,1,1,56676,32733,24,25,17,46,46,297,78,72,96,3368,3012.5,3042,105.1,104.1,4106
474,86,98.0,103.0,98.0,95.0,100,106,0.83,3.98,109.6,3084,0,-2,0,1199,1204,1193,0,1,1,54851,30897,24,25,18,46,46,299,76,70,94,3395,3013.2,3042,107.2,104.1,4106
475,86,92.9,106.0,96.1,92.9,106,106,0.63,4.43,109.6,3083,-1,-2,0,1199,1204,1197,0,0,0,56676,32733,27,29,20,42,42,304,75,69,80,3485,3011.8,3045,108.7,103.8,4147
476,98,95.0,105.0,98.0,88.0,100,105,0.8,4.13,108.7,3085,0,0,0,1198,1204,1193,0,3,1,56677,32733,26,27,17,43,45,295,71,66,90,3416,3009.4,3040,106.4,102.9,3009
477,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,109.3,3084,0,-2,0,1199,1204,1197,0,1,1,56223,32271,24,25,18,46,46,298,79,72,97,3366,3013.7,3040,107.8,104.5,4106
478,98,95.0,105.0,98.0,88.0,100,105,0.74,4.05,108.0,3085,1,0,-2,1198,1204,1193,0,3,0,56596,32648,26,27,16,43,45,299,72,67,88,3417,3008.0,3040,105.9,102.7,3009
479,86,98.0,103.0,98.0,95.0,100,106,0.84,4.03,109.2,3084,0,-2,0,1199,1204,1197,0,1,1,56528,32581,24,25,17,46,46,298,79,72,97,3368,3013.3,3040,105.9,104.3,4106
480,86,98.0,103.0,98.0,95.0,100,106,0.83,3.9,109.7,3084,0,-2,0,1199,1204,1197,0,1,1,56532,32585,24,25,18,46,46,298,78,72,97,3369,3012.7,3042,107.4,104.5,4106
481,86,98.0,103.0,98.0,95.0,100,106,0.84,3.98,107.9,3084,0,-2,0,1199,1204,1197,0,1,1,56536,32589,24,25,18,46,46,298,79,72,96,3367,3012.6,3040,104.8,104.4,4106
482,98,95.0,105.0,98.0,88.0,100,105,0.8,4.1,108.5,3085,1,0,0,1198,1204,1193,1,3,0,56466,32518,25,27,16,43,45,295,71,66,90,3418,3007.2,3042,107.1,102.7,3009
483,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,108.4,3084,0,-2,0,1199,1204,1197,0,1,0,56238,32284,24,25,17,46,46,297,79,72,97,3366,3012.5,3042,107.6,103.8,4106
484,86,92.9,106.0,96.1,92.9,106,106,0.61,4.35,110.2,3083,-1,-2,0,1199,1204,1197,0,0,1,56238,32284,27,28,20,42,42,302,75,69,80,3486,3011.4,3045,108.8,104.2,4147
485,98,95.0,105.0,98.0,88.0,100,105,0.85,4.85,108.8,3085,1,0,0,1198,1204,1190,1,3,0,56238,32284,26,27,17,43,45,294,71,66,90,3418,3007.3,3042,105.8,102.9,3009
486,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.4,3085,1,0,0,1198,1204,1193,0,3,1,55711,31596,26,27,16,43,45,294,71,66,90,3420,3008.4,3042,106.9,102.4,3009
487,98,95.0,105.0,98.0,88.0,100,105,0.77,4.1,108.2,3085,1,0,0,1198,1204,1193,1,3,0,55931,31978,25,26,17,43,45,295,71,66,90,3418,3007.6,3040,105.3,102.8,3009
488,98,95.0,105.0,98.0,88.0,100,105,0.85,4.8,107.5,3085,1,0,0,1197,1200,1193,1,3,1,55085,31106,25,26,16,43,45,292,72,66,91,3424,3006.7,3037,106.2,102.5,3009
489,86,98.0,103.0,98.0,95.0,100,106,0.84,4.1,109.5,3084,0,-2,0,1199,1204,1197,0,1,0,54947,30993,24,26,18,46,46,298,76,70,93,3398,3012.7,3042,105.3,104.3,4106
490,86,98.0,103.0,98.0,95.0,100,106,0.84,3.98,108.5,3084,0,-2,0,1199,1204,1197,0,1,0,56341,32395,24,26,18,46,46,301,80,73,97,3362,3013.4,3042,104.6,103.3,4106
491,86,92.9,106.0,96.1,92.9,106,106,0.62,4.28,109.5,3083,-1,-2,0,1199,1204,1197,0,0,1,54955,31001,27,28,20,42,42,300,75,69,80,3491,3011.2,3045,108.4,103.6,4147
492,86,92.9,106.0,96.1,92.9,106,106,0.62,4.25,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,54696,30771,27,28,20,42,42,301,75,69,81,3487,3011.7,3042,107.0,103.9,4147
493,86,92.9,106.0,96.1,92.9,106,106,0.62,4.28,109.5,3083,0,-2,0,1199,1204,1197,0,0,0,54704,30771,27,28,20,42,42,300,75,70,81,3489,3011.6,3045,107.9,103.9,4147
494,86,92.9,106.0,96.1,92.9,106,106,0.61,4.3,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,54705,30771,27,28,20,42,42,300,75,70,81,3489,3012.5,3042,108.6,104.0,4147
495,86,92.9,106.0,96.1,92.9,106,106,0.62,4.25,109.5,3083,-1,-2,-2,1199,1204,1197,0,0,0,54707,30771,27,28,20,42,42,300,75,70,81,3488,3011.9,3045,107.9,104.0,4147
496,98,95.0,105.0,98.0,88.0,100,105,0.86,4.85,108.4,3085,1,0,-2,1198,1204,1193,1,3,1,56856,32912,26,27,17,43,45,296,71,66,90,3416,3007.5,3040,107.2,102.9,3009
497,86,98.0,103.0,98.0,95.0,100,106,0.87,4.13,109.3,3084,0,-2,0,1199,1204,1197,0,1,0,56856,32913,24,25,18,46,46,297,78,72,96,3367,3013.6,3042,105.4,104.2,4106
498,98,95.0,105.0,98.0,88.0,100,105,0.89,4.68,108.5,3085,0,0,0,1198,1200,1193,0,3,0,54826,30871,25,26,16,43,45,292,71,66,91,3425,3007.4,3040,105.3,102.8,3009
499,86,92.9,106.0,96.1,92.9,106,106,0.64,4.33,109.6,3083,-1,-2,0,1199,1204,1197,0,0,1,56856,32913,28,29,20,42,42,305,75,69,80,3484,3011.8,3045,108.7,103.9,4147
0,98,95.0,105.0,98.0,88.0,100,105,0.93,4.63,108.4,3085,0,0,0,1198,1200,1193,0,3,0,54830,30875,25,26,17,43,45,291,71,66,91,3426,3006.9,3042,106.7,102.9,3009
1,86,92.9,106.0,96.1,92.9,106,106,0.6,4.13,110.1,3083,-1,-2,0,1199,1204,1197,0,0,0,54833,30879,26,27,20,42,42,299,75,69,80,3491,3011.1,3042,106.9,103.7,4147
2,86,92.9,106.0,96.1,92.9,106,106,0.62,4.28,109.7,3083,-1,-2,0,1199,1204,1197,0,0,1,55957,32005,26,27,20,42,42,301,75,69,80,3490,3012.3,3047,107.9,104.0,4147
3,86,98.0,103.0,98.0,95.0,100,106,0.86,4.08,109.7,3084,0,-2,0,1199,1204,1197,0,1,0,55966,32013,23,24,17,46,46,296,78,72,97,3369,3013.8,3045,107.7,104.4,4106
4,86,98.0,103.0,98.0,95.0,100,106,0.87,4.08,109.1,3084,0,-2,0,1199,1204,1197,0,1,1,56480,32533,24,25,17,46,46,296,78,72,97,3372,3013.2,3042,107.5,104.2,4106
5,86,92.9,106.0,96.1,92.9,106,106,0.64,4.38,109.5,3083,-1,-2,0,1199,1204,1193,0,0,1,56545,32598,27,29,20,43,43,303,75,69,80,3486,3011.8,3045,108.2,104.0,4147
6,86,92.9,106.0,96.1,92.9,106,106,0.65,4.35,109.5,3083,-1,-2,-2,1199,1204,1193,0,0,0,56480,32533,27,29,20,43,43,304,75,69,80,3485,3011.0,3045,106.9,104.0,4147
7,86,92.9,106.0,96.1,92.9,106,106,0.62,4.25,109.2,3083,-1,-2,0,1199,1204,1193,0,0,1,56685,32742,27,28,20,42,42,303,75,69,80,3483,3012.5,3045,107.1,102.9,4147
8,98,95.0,105.0,98.0,88.0,100,105,0.8,4.1,107.9,3085,1,0,0,1197,1200,1193,1,3,0,56686,32742,26,27,17,43,45,296,71,66,89,3415,3007.3,3037,106.1,102.0,3009
9,86,98.0,103.0,98.0,95.0,100,106,0.87,4.03,109.7,3084,0,-2,0,1199,1204,1197,0,1,1,56686,32743,24,25,17,46,46,297,79,72,96,3368,3013.6,3040,106.7,103.2,4106
10,86,98.0,103.0,98.0,95.0,100,106,0.88,4.08,109.4,3084,0,-2,0,1199,1204,1197,0,1,0,56687,32744,24,25,17,46,46,296,78,72,96,3368,3013.1,3042,107.2,103.3,4106
11,86,92.9,106.0,96.1,92.9,106,106,0.62,4.28,110.0,3083,-1,-2,0,1199,1204,1197,0,0,1,55323,31262,27,28,20,42,42,303,74,69,80,3491,3011.5,3045,106.8,103.0,4147
12,98,95.0,105.0,98.0,88.0,100,105,0.79,4.13,108.5,3085,1,0,0,1198,1204,1193,1,3,0,56546,32598,26,27,16,43,45,296,71,66,90,3415,3007.8,3037,105.3,102.9,3009
13,86,98.0,103.0,98.0,95.0,100,106,0.86,4.05,110.1,3084,0,-2,0,1199,1204,1197,0,1,1,56546,32599,24,25,18,46,46,297,78,72,97,3370,3012.3,3042,107.7,104.4,4106
14,98,95.0,105.0,98.0,88.0,100,105,0.86,4.65,108.0,3085,1,0,0,1198,1200,1193,0,3,0,55332,31270,26,27,16,43,45,292,71,66,91,3424,3007.0,3037,107.0,102.6,3009
