,420X4,420X12,420X13,420X16,420X19,420X20,420X21,420X23,420X31,420X33,420X35,420X37,420X72,420X73,420X74,420X75,420X76,420X79,420X85,420X92,420X93,420X97,420X98,420X114,420X115,420X116,420X117,420X118,420X138,420X150,420X151,420X152,420X154,420X188,420X192,420X194,420X197,420X199,420X200,420X202,420X205,420X211,420X213,420X215,420X216,null_count,TOOL
212,19850.0,14.4,14.5,14.5,90.2,90.1,90.4,90.2,19850.0,19850.0,227.0,226.0,2.7,4.0,5.8,2.5,2.3,6.0,373.1,9.1,11.0,9.6,11.5,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,109.0,39.8,48.2,14.56,14.58,13.78,14.59,1543.0,38.3,5.74,5.76,5.38,0,D
213,19531.0,13.6,13.5,13.5,90.0,89.9,90.1,90.0,11403.0,11403.0,226.0,226.0,2.0,3.4,4.9,1.9,2.1,5.8,375.3,9.3,11.3,9.7,11.6,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,38.8,46.9,14.46,14.47,13.5,14.53,1509.0,36.9,5.74,5.75,5.39,0,D
214,21527.0,13.9,14.0,14.1,90.0,90.0,90.1,90.0,9691.0,21527.0,226.0,226.0,2.8,4.1,6.0,2.7,2.8,6.0,373.2,8.7,10.2,9.0,10.6,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,110.0,37.4,45.0,14.58,14.63,13.33,14.63,1328.0,35.3,5.68,5.69,5.19,0,D
215,19806.0,14.6,14.5,14.5,89.8,89.9,90.0,89.9,19806.0,19806.0,227.0,226.0,3.4,4.5,5.8,3.2,3.2,5.9,373.1,9.2,11.1,9.7,11.5,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.3,47.7,14.61,14.61,13.41,14.62,1284.0,39.2,5.73,5.73,5.31,0,D
216,19488.0,13.5,13.6,13.5,90.0,90.0,90.1,90.0,11360.0,11360.0,226.0,226.0,3.0,4.1,5.5,2.6,2.9,6.4,375.3,9.4,11.4,9.7,11.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.3,47.2,14.46,14.47,13.11,14.58,1407.0,37.9,5.74,5.75,5.3,0,D
217,21490.0,14.0,14.0,13.9,90.0,90.0,90.1,90.0,9654.0,21490.0,226.0,226.0,4.3,5.1,6.7,3.7,4.2,6.5,373.3,9.0,10.7,9.3,10.8,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,114.0,38.0,45.5,14.77,14.78,13.46,14.79,1387.0,36.0,5.64,5.65,5.12,0,D
218,19690.0,14.5,14.5,14.4,90.0,90.1,90.2,90.0,19690.0,19690.0,227.0,226.0,2.4,3.9,5.4,2.4,2.4,5.5,373.1,9.0,10.8,9.6,11.3,-0.1,-0.1,-0.1,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.0,39.8,47.7,14.61,14.61,13.58,14.62,1480.0,37.7,5.73,5.74,5.32,0,D
219,19373.0,13.5,13.6,13.6,90.0,90.0,90.0,90.0,11245.0,11245.0,226.0,226.0,2.1,3.3,4.9,1.8,2.1,5.8,375.2,9.1,11.2,9.4,11.4,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.0,47.0,14.46,14.51,13.26,14.58,1407.0,35.9,5.74,5.74,5.33,0,D
220,14098.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,5472.0,5472.0,226.0,226.0,2.5,4.2,6.5,2.5,2.4,5.6,370.2,8.7,10.2,9.1,10.6,0.1,0.1,0.2,0.1,0.2,15.9,0.1,0.0,0.1,0.1,113.2,40.5,48.9,14.74,14.78,13.78,14.74,1602.0,35.4,5.71,5.71,5.29,0,D
221,12908.0,13.8,13.8,13.9,90.1,90.0,90.1,90.1,777.0,777.0,226.0,226.0,3.1,4.2,6.3,2.7,3.1,6.2,373.1,8.0,9.3,8.6,10.0,0.0,0.0,0.0,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.6,39.9,49.2,14.61,14.61,13.41,14.66,1665.0,34.8,5.73,5.74,5.16,0,D
222,18481.0,13.5,13.5,13.5,90.0,89.9,90.1,90.0,10353.0,10353.0,226.0,226.0,1.9,3.3,5.0,1.8,1.9,5.7,375.3,9.2,11.4,9.5,11.7,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.8,38.7,46.0,14.46,14.47,13.53,14.58,1260.0,38.0,5.78,5.78,5.47,0,D
223,20961.0,14.1,14.1,14.0,90.0,90.0,90.1,90.0,9125.0,20961.0,226.0,226.0,2.7,4.1,5.8,2.7,2.6,5.7,373.2,8.7,10.1,9.0,10.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.8,37.3,43.8,14.72,14.78,13.88,14.79,1182.0,37.4,5.68,5.7,5.38,0,D
224,12956.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,4330.0,4330.0,226.0,226.0,2.2,4.2,6.9,2.0,2.2,6.7,370.1,8.6,10.1,9.0,10.3,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.5,40.4,49.1,14.74,14.78,13.73,14.74,1651.0,35.2,5.7,5.72,5.29,0,D
225,19411.0,13.5,13.6,13.6,90.0,90.0,90.0,90.0,11283.0,11283.0,226.0,226.0,2.1,3.7,5.4,2.1,2.3,6.1,375.3,9.2,11.2,9.6,11.5,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,115.2,39.2,46.6,14.46,14.47,13.41,14.58,1358.0,36.6,5.74,5.74,5.37,0,D
226,19325.0,13.5,13.5,13.5,90.0,89.9,90.0,90.0,11197.0,11197.0,226.0,226.0,2.3,3.7,6.0,2.1,2.1,6.8,375.3,9.1,11.1,9.5,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.4,39.1,46.2,14.46,14.46,14.01,14.58,1250.0,37.7,5.74,5.75,5.53,0,D
227,13243.0,13.8,13.9,13.9,90.0,90.0,90.1,90.0,1112.0,1112.0,226.0,226.0,3.0,4.1,5.8,2.6,2.9,5.8,373.1,8.1,9.6,8.7,10.3,-0.1,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.8,47.7,14.61,14.61,14.12,14.66,1460.0,36.0,5.72,5.73,5.39,0,D
228,13187.0,13.9,13.8,14.0,90.0,89.9,90.1,90.0,1056.0,1056.0,226.0,226.0,3.1,4.4,6.4,2.4,3.0,6.3,373.1,8.3,9.6,8.9,10.3,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.7,40.1,47.3,14.61,14.61,13.67,14.66,1265.0,37.0,5.71,5.74,5.36,0,D
229,14103.0,14.1,14.0,14.0,90.0,90.0,90.1,90.0,5477.0,5477.0,226.0,226.0,2.2,4.1,6.6,2.2,2.3,6.1,370.2,8.6,10.0,9.0,10.3,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.9,40.5,49.0,14.74,14.78,13.72,14.74,1612.0,35.3,5.71,5.71,5.29,0,D
230,13189.0,13.8,13.8,13.9,90.0,90.0,90.1,90.0,1058.0,1058.0,226.0,226.0,2.6,4.3,6.3,2.6,3.1,6.2,373.1,8.3,9.7,8.8,10.3,0.0,0.0,0.0,-0.1,-0.1,16.0,-0.1,-0.1,-0.1,-0.1,111.0,40.0,47.6,14.61,14.61,14.29,14.66,1411.0,36.5,5.71,5.74,5.46,0,D
231,19696.0,14.5,14.5,14.5,89.9,89.9,90.0,89.9,19696.0,19696.0,227.0,226.0,2.2,3.8,5.5,2.1,2.1,5.6,373.1,8.9,10.7,9.4,11.3,-0.1,-0.1,0.0,-0.1,0.0,15.9,-0.1,0.0,0.0,0.0,109.4,39.9,47.1,14.61,14.61,14.11,14.62,1324.0,39.0,5.73,5.75,5.47,0,D
232,21508.0,14.0,14.0,14.1,89.9,90.0,90.1,89.9,9672.0,21508.0,226.0,226.0,3.6,4.7,6.6,3.5,3.6,6.6,373.2,8.8,10.3,9.2,10.7,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,109.5,37.6,45.2,14.58,14.63,13.28,14.63,1377.0,35.4,5.67,5.69,5.16,0,D
233,14215.0,14.0,14.0,14.0,90.1,90.0,90.1,90.1,5589.0,5589.0,226.0,226.0,3.4,4.6,7.2,3.1,3.2,6.2,370.2,9.1,10.4,9.4,10.7,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,48.9,14.63,14.69,13.68,14.67,1651.0,35.5,5.7,5.71,5.3,0,D
234,14015.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,5389.0,5389.0,226.0,226.0,2.3,4.1,6.5,2.3,2.4,6.1,370.2,8.7,10.1,9.1,10.6,0.1,0.1,0.2,0.1,0.2,15.9,0.1,0.0,0.1,0.1,113.2,40.4,48.9,14.73,14.78,13.79,14.74,1597.0,35.3,5.69,5.71,5.31,0,C
235,19834.0,14.6,14.6,14.6,90.0,90.0,90.1,90.0,19834.0,19834.0,227.0,226.0,2.9,4.3,6.1,2.7,2.9,6.2,373.1,9.2,11.2,9.7,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.1,0.0,112.2,40.3,47.9,14.56,14.56,13.01,14.59,1284.0,38.4,5.74,5.75,5.25,0,D
236,13146.0,13.4,13.9,13.9,90.0,90.0,90.1,90.0,1015.0,1015.0,226.0,226.0,3.0,4.2,6.2,2.6,3.1,6.2,373.1,8.0,9.5,8.6,10.2,-0.1,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,112.6,40.0,48.3,14.61,14.61,13.81,14.66,1519.0,35.6,5.71,5.74,5.33,0,C
237,14220.0,14.0,14.0,13.9,90.0,89.9,90.1,90.0,5594.0,5594.0,226.0,226.0,2.8,4.4,6.8,2.7,2.7,5.6,370.2,9.0,10.4,9.3,10.5,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.6,40.6,48.0,14.69,14.69,14.19,14.67,1499.0,36.6,5.71,5.71,5.43,0,D
238,19839.0,14.4,14.5,14.5,90.0,90.0,90.1,90.0,19839.0,19839.0,227.0,226.0,2.8,4.3,5.9,2.7,2.9,6.0,373.2,9.6,11.5,10.0,12.0,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,107.8,39.8,47.4,14.56,14.56,14.11,14.59,1411.0,38.8,5.75,5.76,5.47,0,D
239,19518.0,13.6,13.5,13.5,90.0,90.0,90.2,90.0,11390.0,11390.0,226.0,226.0,2.2,3.6,5.4,2.1,2.1,6.1,375.3,9.5,11.3,9.8,11.8,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.8,46.2,14.46,14.47,13.86,14.53,1309.0,37.5,5.74,5.75,5.49,0,D
240,19013.0,14.5,14.5,14.5,90.0,90.0,90.2,90.0,19013.0,19013.0,226.0,226.0,2.5,4.0,5.5,2.5,2.6,5.7,373.1,9.2,11.1,9.8,11.7,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,108.2,40.0,49.2,14.61,14.61,13.66,14.62,1783.0,36.9,5.71,5.72,5.19,0,D
241,18576.0,13.5,13.5,13.4,90.0,90.0,90.2,90.0,10448.0,10448.0,226.0,226.0,1.9,3.3,5.0,1.9,1.8,5.8,375.3,9.3,11.1,9.6,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,38.7,46.0,14.46,14.47,13.46,14.58,1363.0,38.0,5.78,5.79,5.45,0,D
242,21405.0,14.0,14.1,14.0,90.1,90.0,90.1,90.1,9569.0,21405.0,226.0,226.0,2.9,4.1,5.8,2.7,2.9,5.8,373.2,8.6,10.2,9.0,10.6,-0.1,0.0,0.1,-0.1,-0.1,16.0,-0.1,-0.1,-0.1,-0.1,110.0,37.5,43.8,14.78,14.78,14.03,14.79,1177.0,37.1,5.65,5.65,5.34,0,D
243,19724.0,14.5,14.6,14.5,90.0,90.0,90.2,90.0,19724.0,19724.0,227.0,226.0,3.0,4.2,5.6,2.8,3.0,5.7,373.1,9.3,11.1,9.8,11.7,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,112.2,40.2,47.3,14.61,14.61,13.66,14.62,1236.0,40.0,5.74,5.74,5.37,0,D
244,19406.0,13.4,13.6,13.5,90.0,89.9,90.0,90.0,11278.0,11278.0,226.0,226.0,2.6,3.9,5.1,2.5,2.5,5.9,375.3,9.4,11.4,9.7,11.7,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.3,47.0,14.46,14.51,13.4,14.58,1358.0,36.2,5.74,5.75,5.37,0,D
245,19014.0,14.4,14.5,14.5,90.0,89.9,90.0,90.0,19014.0,19014.0,226.0,226.0,2.7,4.1,5.5,2.5,2.8,5.6,373.1,9.3,11.0,9.8,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,107.8,39.9,47.2,14.56,14.61,14.41,14.62,1382.0,38.5,5.71,5.72,5.48,0,D
246,13271.0,14.0,14.0,13.9,90.0,89.9,90.1,90.0,1140.0,1140.0,226.0,226.0,4.0,4.8,6.8,3.5,3.9,6.9,373.2,8.5,10.1,9.1,10.6,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,115.5,40.4,47.9,14.61,14.61,13.45,14.66,1372.0,37.0,5.72,5.74,5.28,0,D
247,18577.0,13.3,13.5,13.4,90.0,90.0,90.0,90.0,10449.0,10449.0,226.0,226.0,1.9,3.4,5.1,1.8,1.8,5.8,375.3,9.3,11.1,9.6,11.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.7,45.8,14.46,14.46,13.66,14.58,1221.0,38.2,5.78,5.78,5.49,0,D
248,13274.0,14.0,13.8,14.0,90.1,89.9,90.1,90.1,1143.0,1143.0,226.0,226.0,3.2,4.3,6.0,2.8,3.3,6.1,373.2,8.3,9.6,8.9,10.4,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.7,40.0,48.7,14.61,14.61,13.9,14.66,1558.0,35.4,5.72,5.73,5.32,0,D
249,14126.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,5500.0,5500.0,226.0,226.0,2.7,4.4,7.1,2.7,2.8,6.6,370.2,8.9,10.4,9.3,10.8,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.8,40.7,48.4,14.74,14.78,13.93,14.74,1573.0,36.1,5.72,5.73,5.36,0,D
250,19410.0,13.4,13.5,13.5,90.0,89.9,90.0,90.0,11282.0,11282.0,226.0,226.0,2.1,3.6,5.3,2.1,2.0,6.2,375.3,9.2,11.3,9.5,11.7,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,38.9,47.5,14.46,14.51,13.46,14.58,1529.0,36.6,5.74,5.74,5.36,0,D
251,13571.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,4945.0,4945.0,226.0,226.0,2.4,4.2,6.8,2.2,2.7,5.5,370.2,8.8,10.4,9.2,10.7,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.5,49.2,14.74,14.78,13.73,14.74,1651.0,35.1,5.69,5.71,5.27,0,D
252,14130.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,5504.0,5504.0,226.0,226.0,2.8,4.4,7.9,2.6,2.7,7.8,370.2,8.9,10.4,9.2,10.6,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,47.9,14.74,14.79,14.1,14.74,1558.0,36.6,5.71,5.71,5.4,0,D
253,19730.0,14.5,14.5,14.4,90.0,90.0,90.1,90.0,19730.0,19730.0,227.0,226.0,2.5,4.0,5.5,2.5,2.5,5.6,373.1,9.2,11.1,9.7,11.7,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,108.5,39.8,48.1,14.61,14.61,13.76,14.62,1626.0,38.2,5.73,5.74,5.34,0,D
254,19081.0,14.4,14.5,14.5,90.1,90.0,90.1,90.1,19081.0,19081.0,226.0,226.0,2.5,4.1,5.5,2.5,2.6,5.7,373.1,9.3,11.5,9.8,11.9,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,107.8,39.9,47.9,14.61,14.61,14.32,14.62,1480.0,37.9,5.71,5.72,5.43,0,D
255,18768.0,13.6,13.5,13.4,90.0,90.0,90.0,90.0,10640.0,10640.0,226.0,226.0,2.0,3.3,5.0,1.8,2.1,5.8,375.3,9.3,11.0,9.7,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.7,44.8,14.46,14.46,13.81,14.58,1114.0,39.0,5.77,5.78,5.56,0,D
256,12887.0,14.0,13.9,13.8,90.0,90.0,90.1,90.1,756.0,756.0,226.0,226.0,3.5,4.5,6.9,3.0,3.8,6.9,373.2,8.4,10.0,9.0,10.4,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.8,48.0,14.61,14.61,14.01,14.66,1470.0,35.8,5.73,5.74,5.38,0,D
257,13572.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,4946.0,4946.0,226.0,226.0,2.5,4.1,6.3,2.2,2.5,5.6,370.2,8.9,10.2,9.2,10.7,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.5,48.7,14.74,14.78,13.84,14.74,1602.0,35.6,5.69,5.71,5.31,0,D
258,14269.0,14.0,14.0,14.1,90.0,90.0,90.2,90.0,5643.0,5643.0,226.0,226.0,2.5,4.2,6.5,2.3,2.5,5.5,370.2,8.8,10.3,9.1,10.6,0.1,0.1,0.2,0.1,0.0,15.9,0.1,0.0,0.1,0.1,113.6,40.6,49.7,14.63,14.69,13.59,14.67,1700.0,34.8,5.69,5.71,5.2,0,D
259,14172.0,14.1,14.1,14.0,90.0,90.0,90.1,90.0,5546.0,5546.0,226.0,226.0,3.6,4.7,7.2,2.8,3.7,7.0,370.1,9.0,10.4,9.3,10.8,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,117.8,40.7,47.7,14.74,14.74,13.78,14.74,1299.0,37.9,5.72,5.73,5.37,0,D
260,19888.0,14.6,14.5,14.5,90.0,90.0,90.0,90.0,19888.0,19888.0,227.0,226.0,2.7,4.2,5.6,2.6,2.7,5.7,373.1,9.4,11.3,9.9,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,107.8,39.9,48.3,14.56,14.61,13.7,14.59,1631.0,38.2,5.74,5.75,5.34,0,D
261,13631.0,13.8,14.1,13.9,90.0,89.9,90.1,90.0,5005.0,5005.0,226.0,226.0,3.3,4.8,7.2,3.3,3.2,6.9,370.1,9.1,10.5,9.4,10.9,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,117.8,40.7,48.8,14.74,14.74,13.64,14.74,1402.0,38.3,5.72,5.73,5.32,0,D
262,19146.0,14.4,14.4,14.4,90.1,90.1,90.3,90.1,19146.0,19146.0,227.0,226.0,2.7,4.3,5.8,2.7,2.7,5.9,373.1,9.1,11.2,9.7,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,40.2,47.9,14.56,14.61,14.24,14.62,1470.0,38.1,5.71,5.72,5.41,0,D
263,19567.0,13.5,13.6,13.6,90.0,89.9,90.0,90.0,11439.0,11439.0,226.0,226.0,2.0,3.4,5.2,1.9,1.9,6.1,375.3,9.5,11.6,9.9,12.0,0.1,0.0,0.1,0.0,0.1,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.9,45.5,14.4,14.47,14.06,14.53,1162.0,38.1,5.74,5.75,5.56,0,D
264,20000.0,14.5,14.6,14.6,90.0,90.0,90.1,90.0,20000.0,20000.0,227.0,226.0,3.4,4.5,5.8,3.2,3.1,5.9,373.1,9.2,11.1,9.7,11.5,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,112.2,40.5,47.6,14.56,14.56,13.46,14.59,1236.0,39.5,5.73,5.75,5.35,0,D
265,19677.0,13.6,13.6,13.7,89.9,89.9,90.0,89.9,11549.0,11549.0,226.0,226.0,2.8,4.2,5.6,2.7,3.1,6.3,375.3,9.3,11.6,9.7,11.6,0.0,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,115.2,39.3,47.0,14.4,14.47,13.46,14.53,1260.0,38.1,5.74,5.75,5.42,0,D
266,20007.0,14.6,14.6,14.7,89.9,89.9,90.0,89.9,7532.0,20007.0,227.0,226.0,2.5,4.1,5.9,2.4,2.6,6.0,373.1,8.9,10.6,9.3,11.1,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.1,0.0,112.2,40.1,47.4,14.56,14.56,13.56,14.59,1236.0,40.1,5.73,5.73,5.36,0,D
267,19684.0,13.6,13.7,13.5,90.0,89.9,90.0,90.0,11556.0,11556.0,226.0,226.0,2.1,3.4,5.4,1.9,2.1,6.2,375.2,8.9,10.8,9.2,11.1,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.1,46.5,14.45,14.47,13.35,14.53,1314.0,36.6,5.74,5.75,5.37,0,D
268,20012.0,14.5,14.5,14.5,90.0,90.0,90.2,90.0,7537.0,20012.0,227.0,226.0,2.6,4.1,5.8,2.5,2.6,5.8,373.1,9.1,11.0,9.6,11.3,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,107.8,39.8,48.3,14.56,14.61,13.7,14.59,1626.0,38.1,5.73,5.73,5.33,0,D
269,19689.0,13.5,13.5,13.6,90.0,90.0,90.1,90.0,11561.0,11561.0,226.0,226.0,2.1,3.4,5.0,2.1,2.0,5.8,375.2,9.1,10.8,9.4,11.4,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.8,47.3,14.46,14.47,13.33,14.53,1573.0,36.7,5.74,5.75,5.33,0,D
270,13499.0,14.1,14.0,14.1,90.0,90.0,90.1,90.0,4873.0,4873.0,226.0,226.0,2.5,4.2,7.0,2.3,2.3,6.2,370.2,8.7,10.0,9.1,10.4,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.4,48.5,14.74,14.74,13.84,14.74,1602.0,35.6,5.71,5.71,5.32,0,D
271,12899.0,13.8,13.9,13.9,90.0,90.0,90.1,90.0,768.0,768.0,226.0,226.0,3.4,4.5,6.2,3.0,3.7,6.3,373.2,8.4,9.7,8.9,10.4,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.9,47.4,14.61,14.61,14.27,14.66,1411.0,36.6,5.73,5.74,5.46,0,D
272,13590.0,14.1,14.0,14.0,90.0,90.0,90.1,90.0,4964.0,4964.0,226.0,226.0,2.2,4.1,7.1,2.2,2.4,6.5,370.2,8.9,10.0,9.2,10.6,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.5,49.1,14.74,14.78,13.73,14.74,1651.0,35.2,5.7,5.71,5.27,0,D
273,18478.0,13.5,13.5,13.5,90.0,89.9,90.1,89.9,10350.0,10350.0,226.0,226.0,2.2,3.5,5.1,2.1,2.2,5.8,375.3,9.4,11.3,9.8,11.8,0.0,0.0,0.0,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,109.5,38.7,46.5,14.46,14.46,13.5,14.58,1358.0,37.6,5.78,5.78,5.45,0,D
274,12953.0,14.0,14.0,13.9,90.0,90.0,90.1,90.0,4327.0,4327.0,226.0,226.0,3.0,4.3,6.6,2.8,2.7,5.5,370.2,8.9,10.4,9.2,10.8,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.4,49.4,14.74,14.78,13.68,14.74,1646.0,34.9,5.7,5.71,5.26,0,D
275,19662.0,13.4,13.5,13.5,90.0,90.0,90.0,90.0,11534.0,11534.0,226.0,226.0,2.1,3.5,5.5,1.9,1.9,6.3,375.3,9.1,11.0,9.4,11.4,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,39.1,45.7,14.46,14.46,13.96,14.53,1187.0,38.2,5.74,5.75,5.53,0,D
276,14347.0,14.0,14.0,14.0,90.1,90.0,90.1,90.0,5721.0,5721.0,226.0,226.0,3.1,4.5,7.5,2.9,3.0,7.3,370.2,9.1,10.6,9.4,10.9,0.1,0.1,0.2,0.0,0.1,15.9,0.0,0.0,0.1,0.1,113.2,40.5,48.2,14.69,14.69,13.93,14.67,1553.0,36.2,5.71,5.72,5.38,0,D
277,19985.0,14.4,14.5,14.4,90.0,90.0,90.2,90.0,19985.0,19985.0,227.0,226.0,2.7,4.1,5.4,2.6,2.5,5.5,373.1,9.1,11.0,9.7,11.5,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.2,40.0,47.9,14.56,14.56,13.88,14.59,1529.0,38.5,5.74,5.75,5.39,0,D
278,13116.0,14.0,14.0,14.0,90.1,90.0,90.1,90.1,4490.0,4490.0,226.0,226.0,2.1,4.1,7.4,1.8,2.2,7.3,370.2,8.6,10.0,9.0,10.4,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,114.8,40.5,48.6,14.74,14.78,13.73,14.74,1602.0,35.7,5.7,5.71,5.31,0,D
279,18740.0,14.4,14.5,14.3,90.0,90.0,90.1,90.0,18740.0,18740.0,227.0,226.0,2.2,3.8,5.4,2.2,2.3,5.5,373.1,9.0,10.6,9.5,11.5,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,108.5,39.9,47.0,14.61,14.61,13.6,14.62,1333.0,38.2,5.71,5.72,5.32,0,D
280,19711.0,14.5,14.6,14.4,90.0,90.0,90.1,90.0,19711.0,19711.0,227.0,226.0,3.9,5.1,6.4,3.6,3.8,6.5,373.2,9.9,11.8,10.4,12.3,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,112.2,40.5,47.6,14.61,14.61,13.51,14.62,1236.0,39.3,5.73,5.74,5.32,0,D
281,19796.0,14.4,14.6,14.8,90.0,89.9,90.0,90.0,19796.0,19796.0,227.0,226.0,2.6,4.0,6.0,2.3,2.6,6.1,373.1,9.0,10.6,9.4,11.1,0.0,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.1,47.4,14.61,14.61,13.56,14.62,1226.0,39.9,5.73,5.75,5.35,0,D
282,19393.0,13.5,13.6,13.5,90.0,90.0,90.2,90.0,11265.0,11265.0,226.0,226.0,3.0,4.6,6.2,3.0,3.2,6.9,375.3,10.2,12.1,10.5,12.2,0.0,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,115.2,39.5,47.4,14.46,14.51,13.38,14.58,1411.0,35.8,5.73,5.74,5.33,0,D
