,220X2,220X3,220X4,220X6,220X9,220X13,220X19,220X21,220X26,220X31,220X55,220X107,220X108,220X112,220X118,220X122,220X143,220X163,220X165,220X167,220X184,220X185,220X193,220X218,220X224,220X277,220X293,220X294,220X305,220X315,220X316,220X333,220X336,220X339,220X343,220X344,220X347,220X348,220X350,220X354,220X356,220X365,220X368,220X375,220X377,220X379,220X382,220X383,220X386,220X387,220X388,220X390,220X407,220X412,220X422,220X424,220X441,220X446,220X457,220X462,220X463,220X471,220X485,220X486,220X523,220X524,220X528,220X533,220X535,220X539,null_count,TOOL
72,0.690913,4,8.293321,0.762248,0.254249,0.526038,0.1007,0.3042,14.638,12.194,23.874105,23.52,0.0,6.109558,2.020318,0.146709,-391.882382,0.497108,0.560356,0.643914,0.045641,0.034527,0.031256,0.095788,-12.0,235.0,1817.0,1767.0,499.0,201.1,215.0,130.1,130.0,130.0,130.0,130.0,130.1,0.0,86.6,60.4,110.6,110.6,110.4,110.4,110.3,110.1,110.2,110.1,110.1,110.2,110.1,168.0,59.0,66.1,45.1,41.0,25.3,24.4,20.3,17.5,2.58,4.0,0.0,1.0,1149.635,1969.0,882.0,5.4,1.0,0.0,0,A
73,0.67648,8,3.031414,1.621925,0.274545,1.341509,0.1007,0.3042,14.761,12.614,23.82609,23.52,0.0,0.665004,0.96789,0.235365,-389.168989,0.497108,0.560356,0.639705,0.045641,0.03798,0.031256,0.100114,-7.0,235.0,1817.0,1768.0,499.0,201.0,215.0,130.1,130.0,129.9,130.0,129.9,129.9,0.0,60.8,180.3,110.4,110.6,110.3,110.2,110.3,110.3,110.2,110.2,110.1,110.2,110.0,168.0,58.0,89.1,44.7,41.0,25.6,24.4,20.3,9.4,2.58,3.0,0.0,2.0,1580.616,1968.0,886.0,5.5,1.0,0.0,0,A
74,0.950878,1,17.953057,1.717298,-0.031683,1.602845,0.1007,0.3042,14.767,12.144,23.768717,23.51,0.0,14.321075,2.590317,-1.501915,-251.863069,0.492896,0.535077,0.584994,-0.03862,0.034527,-0.027783,0.103204,14.0,301.0,1787.0,1763.0,501.0,200.8,289.0,130.2,129.9,130.0,130.0,129.9,129.9,113.0,75.7,77.5,110.4,110.6,110.2,110.2,110.2,110.1,110.1,110.1,110.1,110.2,110.1,74.0,61.0,75.8,44.7,39.1,25.0,22.9,20.4,11.5,8.52,12.0,0.0,1.0,1281.66,182.0,904.0,7.0,1.0,0.0,0,A
75,0.951039,26,18.164132,2.109764,0.068707,2.118087,0.1007,0.3042,14.751,12.415,23.586019,23.52,0.0,14.139815,3.11538,-0.956146,-469.500169,0.488683,0.535077,0.580785,0.045641,0.034527,0.031256,0.090227,34.0,301.0,1787.0,1758.0,501.0,201.0,289.0,130.2,130.0,130.0,129.9,130.0,130.0,91.0,64.9,66.2,110.4,110.6,110.3,110.3,110.2,110.3,110.2,110.1,110.1,110.1,110.0,74.0,61.0,119.5,45.1,39.0,26.8,23.0,20.4,11.5,8.52,13.0,0.0,2.0,1346.784,183.0,906.0,7.0,1.0,0.0,0,A
76,1.006141,7,21.705727,1.151895,0.052614,1.130114,0.1007,0.3042,14.506,12.437,23.825277,23.42,0.0,17.996166,2.783677,-2.197056,-391.912323,0.467619,0.543503,0.584994,0.042131,0.034527,0.031256,-0.067979,34.0,172.0,1808.0,1768.0,499.0,201.2,155.0,130.2,130.0,129.9,130.0,130.0,129.9,0.0,80.3,95.6,110.5,110.5,110.3,110.2,110.2,110.2,110.2,110.1,110.2,110.1,110.0,66.0,60.0,121.4,44.3,40.5,23.4,24.6,20.4,13.6,1.82,1.0,1.0,1.0,859.886,0.0,882.0,5.4,0.0,0.0,0,A
77,1.008892,8,12.779453,1.77211,0.025241,1.689216,0.1007,0.3042,14.63,12.678,23.920898,23.47,0.0,9.40523,2.04032,-0.730935,-220.431193,0.467619,0.53929,0.584994,0.045641,0.034527,0.031256,0.09826,14.0,172.0,1817.0,1753.0,498.0,201.3,155.0,130.2,130.0,130.0,129.9,130.0,130.0,0.0,159.5,60.3,110.5,110.5,110.4,110.2,110.3,110.2,110.2,110.2,110.0,110.1,110.0,66.0,60.0,119.2,44.1,40.8,24.3,24.9,20.4,17.8,1.82,4.0,1.0,1.0,1690.283,0.0,882.0,5.4,0.0,1.0,0,A
78,0.651078,3,3.01446,0.069003,0.24131,-0.1946,0.1007,0.3042,14.607,12.455,23.852946,23.52,0.0,1.540891,2.228397,1.725367,-274.376629,0.501321,0.560356,0.643914,0.045641,0.034527,0.031256,-0.058709,-7.0,182.0,1787.0,1762.0,505.0,201.0,172.0,130.3,130.0,130.0,130.0,129.9,130.0,112.0,73.9,91.5,110.5,110.4,110.3,110.2,110.1,110.1,110.2,110.0,110.0,110.2,110.1,88.0,60.0,75.5,45.0,39.0,28.4,23.4,20.2,11.6,9.41,5.0,0.0,1.0,1292.39,78.0,901.0,6.0,1.0,1.0,0,A
79,1.671725,1,4.078873,1.364445,0.089791,0.549975,-0.012,-0.177,14.517,12.855,23.986003,23.61,0.0,2.652203,1.067508,0.230732,-98.053895,-0.397657,-0.590072,-0.629638,0.045555,0.038145,0.045162,0.093934,73.0,190.0,1787.0,1760.0,499.0,201.0,182.0,130.1,130.0,130.1,130.0,129.9,129.9,113.0,76.8,66.3,110.5,110.5,110.4,110.2,110.1,110.2,110.2,110.1,110.1,110.1,110.1,114.0,60.0,76.8,45.1,41.0,25.3,23.9,20.3,11.5,7.9,12.0,0.0,2.0,1386.372,523.0,905.0,5.9,1.0,0.0,0,B
80,1.635256,2,-3.233534,1.532604,0.130503,0.822658,-0.012,-0.177,14.628,12.899,24.009603,23.61,0.0,0.761068,-0.021102,0.824309,-247.631852,-0.401933,-0.590072,-0.625355,0.052563,0.038145,0.045162,0.118654,83.0,191.0,1787.0,1748.0,501.0,201.0,183.0,130.3,130.1,130.0,129.9,130.0,130.0,113.0,74.1,69.3,110.3,110.5,110.2,110.1,110.3,110.2,110.1,110.0,110.2,110.2,110.0,115.0,60.0,120.2,45.3,40.5,25.3,23.7,20.3,11.6,7.77,8.0,0.0,1.0,1622.596,548.0,904.0,6.0,1.0,0.0,0,B
81,1.487805,6,0.927667,1.534294,0.134455,0.883085,-0.012,-0.177,14.579,13.057,24.010417,23.61,0.0,-0.137611,0.374232,0.233539,-244.377988,-0.376278,-0.572968,-0.603939,0.04205,0.038145,0.05211,0.086519,83.0,193.0,1782.0,1762.0,501.0,201.0,184.0,130.1,129.9,130.1,130.0,129.9,130.0,91.0,77.3,65.6,110.5,110.5,110.3,110.2,110.3,110.3,110.1,110.1,110.1,110.1,110.1,117.0,60.0,69.6,45.7,40.3,25.0,23.7,20.1,11.6,7.42,10.0,0.0,1.0,1598.684,635.0,909.0,6.0,1.0,0.0,0,B
82,1.603658,7,2.202132,1.27922,0.107621,0.620736,-0.012,-0.177,14.604,12.727,24.015706,23.61,0.0,1.128052,0.778216,0.33413,-114.427554,-0.384829,-0.572968,-0.608222,0.04205,0.038145,0.038214,0.080957,83.0,249.0,1787.0,1760.0,501.0,201.0,239.0,130.3,130.2,130.1,129.9,130.1,130.0,112.0,74.0,177.4,110.4,110.5,110.3,110.2,110.1,110.2,110.1,110.0,110.0,110.2,110.0,15.0,60.0,101.1,44.8,40.5,25.0,23.7,20.4,11.5,10.15,2.0,1.0,2.0,1409.395,0.0,907.0,7.0,0.0,0.0,0,B
83,1.480666,9,3.585155,1.508513,0.036617,0.726192,-0.012,-0.177,14.596,13.058,23.927002,23.61,0.0,2.046243,0.743439,0.039527,-153.721614,-0.316415,-0.58152,-0.53969,0.049059,0.038145,0.045162,0.076013,78.0,249.0,1788.0,1762.0,507.0,201.0,239.0,130.1,130.0,130.0,129.9,130.0,129.9,112.0,74.1,60.3,110.5,110.5,110.3,110.1,110.3,110.3,110.2,110.1,110.1,110.2,110.1,15.0,60.0,87.0,45.5,41.0,24.6,23.7,20.2,8.0,10.14,3.0,1.0,2.0,1528.738,0.0,906.0,7.0,0.0,0.0,0,B
84,1.519631,19,2.966055,1.568157,0.026023,0.697943,-0.012,-0.177,14.607,13.118,23.870443,23.61,0.0,1.602196,0.668814,0.115073,-229.735664,-0.329243,-0.555865,-0.509707,0.045555,0.038145,0.041688,0.115564,126.0,249.0,1788.0,1762.0,507.0,200.9,239.0,130.2,130.0,130.0,130.0,129.9,129.8,91.0,77.0,65.5,110.5,110.4,110.4,110.2,110.3,110.2,110.2,110.0,110.1,110.1,110.0,15.0,60.0,63.9,45.8,40.4,28.4,23.7,20.4,11.5,10.15,14.0,1.0,1.0,1705.418,0.0,913.0,7.0,0.0,0.0,0,B
85,1.810831,1,2.342741,1.913184,-0.094862,1.091779,-0.012,-0.177,14.699,12.73,24.022624,23.61,0.0,1.039133,0.679427,0.296912,80.489498,-0.346347,-0.530209,-0.582522,0.052563,0.038145,0.045162,0.105676,43.0,272.0,1791.0,1762.0,504.0,201.1,261.0,130.1,130.0,130.1,130.0,130.0,130.0,111.0,76.0,64.7,110.4,110.5,110.3,110.2,110.1,110.2,110.1,110.1,110.1,110.1,110.1,42.0,61.0,63.7,45.0,38.9,25.9,23.2,20.5,11.5,10.17,13.0,1.0,2.0,980.198,0.0,910.0,6.9,0.0,0.0,0,B
86,1.84477,26,-0.220643,2.422509,-0.068213,1.555914,-0.012,-0.177,14.522,12.563,24.009603,23.61,0.0,-1.167433,0.707979,0.851572,-159.510315,-0.367726,-0.525934,-0.582522,0.049059,0.041613,0.048636,0.087137,63.0,271.0,1788.0,1762.0,499.0,201.1,261.0,130.3,130.1,130.1,130.0,130.0,130.1,91.0,302.5,999.7,110.5,110.6,110.3,110.3,110.1,110.2,110.2,110.0,110.0,110.2,110.1,41.0,61.0,268.7,45.0,39.3,25.0,23.2,20.1,7.8,10.17,2.0,1.0,1.0,1341.146,0.0,883.0,6.9,0.0,0.0,0,B
87,0.788228,26,19.388709,1.332214,-0.025796,1.325139,0.1007,0.3042,14.726,12.07,23.717855,23.5,0.0,16.16138,2.65656,-1.844415,-267.148991,0.463406,0.543503,0.618662,0.045641,0.03798,0.031256,0.09517,-12.0,218.0,1817.0,1758.0,500.0,201.0,198.0,130.0,130.0,129.9,130.0,130.0,129.9,0.0,73.1,94.8,110.5,110.5,110.3,110.3,110.2,110.1,110.2,110.1,110.1,110.2,110.1,146.0,59.0,94.8,44.5,40.6,25.3,24.4,20.4,9.6,2.35,9.0,0.0,1.0,1583.009,1066.0,884.0,5.4,1.0,1.0,0,A
88,1.116952,1,19.320369,0.724032,-0.027411,0.683167,0.1007,0.3042,14.708,12.439,23.799235,23.52,0.0,16.525903,2.817486,-1.808326,-252.083388,0.492896,0.543503,0.593411,0.045641,0.034527,0.031256,-0.053765,-12.0,177.0,1808.0,1753.0,499.0,201.2,159.0,130.2,129.9,129.9,130.0,130.0,130.0,0.0,66.0,60.1,110.5,110.4,110.3,110.2,110.1,110.1,110.1,110.1,110.1,110.2,110.0,73.0,60.0,120.8,43.9,40.8,25.0,24.6,20.3,9.7,1.85,4.0,1.0,1.0,1506.606,0.0,885.0,5.4,0.0,0.0,0,A
89,0.990715,26,18.709292,1.208974,0.012321,1.206365,0.1007,0.3042,14.677,12.614,23.825684,23.52,0.0,15.537706,2.653122,-1.766709,-487.075612,0.501321,0.547716,0.597619,0.045641,0.031074,0.027783,0.077249,0.0,177.0,1814.0,1753.0,499.0,201.2,159.0,130.2,130.0,129.9,130.0,130.0,129.9,0.0,98.6,59.7,110.6,110.5,110.3,110.3,110.3,110.1,110.2,110.2,110.0,110.1,110.1,73.0,60.0,118.7,43.9,40.8,23.4,24.6,20.4,9.7,1.85,4.0,1.0,1.0,874.495,0.0,886.0,5.5,0.0,0.0,0,A
90,1.172277,1,21.969439,1.345849,0.058717,1.314054,0.1007,0.3042,14.73,12.272,23.787028,23.52,0.0,18.349866,2.935462,-2.225875,-329.795118,0.505534,0.53929,0.614454,0.042131,0.034527,0.031256,0.128542,34.0,173.0,1803.0,1753.0,500.0,201.3,156.0,130.2,130.0,130.0,130.0,130.1,130.0,0.0,134.2,84.3,110.4,110.6,110.3,110.3,110.3,110.2,110.3,110.0,110.1,110.2,110.1,67.0,60.0,119.9,44.2,40.8,24.6,24.6,20.4,13.4,1.81,6.0,1.0,2.0,1401.288,0.0,883.0,5.4,0.0,1.0,0,A
91,0.815816,26,21.273977,1.902684,0.059692,1.729864,0.1007,0.3042,14.803,12.234,23.609619,23.52,0.0,17.18883,3.221449,-1.629078,-441.419894,0.501321,0.535077,0.606036,0.045641,0.03798,0.034729,-0.058091,53.0,173.0,1817.0,1768.0,501.0,201.2,156.0,130.2,129.9,129.9,130.0,130.0,130.0,0.0,44.6,229.0,110.5,110.6,110.4,110.2,110.3,110.3,110.2,110.1,110.1,110.1,110.0,67.0,60.0,119.5,44.5,40.7,23.4,24.6,20.4,12.9,1.81,0.0,1.0,2.0,1223.08,0.0,884.0,5.5,0.0,0.0,0,A
92,0.463012,2,18.358841,-0.454526,0.27919,-0.505165,0.1007,0.3042,14.527,12.425,23.863118,23.52,0.0,15.778253,4.274442,-0.122704,-358.569705,0.454981,0.594062,0.669165,0.045641,0.044885,0.027783,0.106294,-31.0,235.0,1817.0,1768.0,499.0,201.2,215.0,130.1,130.0,130.0,130.0,130.0,129.9,0.0,73.4,59.8,110.6,110.5,110.3,110.3,110.2,110.2,110.2,110.1,110.1,110.2,110.1,168.0,59.0,74.9,44.8,40.8,25.3,24.4,20.4,16.3,2.58,9.0,0.0,2.0,1060.199,1961.0,882.0,5.4,1.0,0.0,0,A
93,0.813069,2,19.386174,1.431193,-0.087865,1.201762,0.1007,0.3042,14.725,12.865,23.789062,23.52,0.0,15.908206,2.483353,-1.884057,-488.523396,0.51396,0.55193,0.618662,0.042131,0.034527,0.031256,0.088991,14.0,169.0,1817.0,1768.0,497.0,201.3,153.0,130.2,130.1,130.0,130.0,130.0,130.0,0.0,173.5,60.0,110.5,110.5,110.3,110.2,110.1,110.1,110.1,110.1,110.1,110.2,110.2,62.0,60.0,120.8,44.1,40.8,25.0,24.4,20.3,9.4,1.81,4.0,1.0,1.0,1581.479,0.0,886.0,5.4,0.0,0.0,0,A
94,0.96598,3,22.053791,1.680121,-0.04466,1.537444,0.1007,0.3042,14.73,12.026,23.760173,23.52,0.0,18.229446,3.052185,-1.90992,-317.801555,0.505534,0.547716,0.622871,0.045641,0.03798,0.027783,0.098878,34.0,169.0,1817.0,1770.0,499.0,201.3,153.0,130.3,130.1,130.0,130.0,130.0,130.0,0.0,173.3,54.7,110.4,110.4,110.4,110.3,110.3,110.2,110.2,110.2,110.1,110.1,110.1,62.0,60.0,120.2,44.2,40.4,24.6,24.6,20.4,18.9,1.82,6.0,1.0,2.0,981.319,0.0,884.0,5.4,0.0,0.0,0,A
95,0.909318,4,15.986582,1.397912,-0.055029,1.215331,0.1007,0.3042,14.493,12.385,23.806966,23.52,0.0,12.929099,2.151984,-1.502827,-502.01298,0.509747,0.55193,0.635497,0.045641,0.034527,0.027783,0.10753,14.0,292.0,1787.0,1763.0,504.0,201.1,281.0,130.3,130.0,130.0,130.0,130.1,130.0,186.0,161.3,65.9,110.4,110.6,110.4,110.3,110.2,110.3,110.2,110.0,110.1,110.2,110.0,65.0,60.0,249.3,45.2,39.6,28.4,23.3,20.5,11.5,10.19,6.0,1.0,1.0,990.366,0.0,907.0,7.0,0.0,0.0,0,A
96,1.914876,1,0.711018,1.86102,-0.111453,1.029434,-0.012,-0.177,14.611,13.621,24.041341,23.71,0.0,-0.295916,0.331739,0.340946,-194.819385,-0.376278,-0.534485,-0.586806,0.052563,0.038145,0.048636,0.1168,87.0,175.0,1817.0,1757.0,500.0,201.2,158.0,130.2,130.0,130.0,130.0,129.9,129.9,0.0,51.1,359.7,110.7,110.5,110.4,110.2,110.2,110.3,110.2,110.0,110.0,110.1,110.0,71.0,59.0,119.7,44.2,40.5,24.6,24.6,20.3,9.7,1.84,0.0,1.0,2.0,1588.15,0.0,885.0,5.4,0.0,1.0,0,B
97,0.820879,24,17.52491,1.481998,-0.079478,1.301143,0.1007,0.3042,14.51,11.878,23.708903,23.52,0.0,14.277191,2.360254,-1.614649,-493.149517,0.509747,0.556143,0.606036,0.03862,0.034527,0.031256,-0.058709,34.0,291.0,1802.0,1762.0,503.0,201.0,280.0,130.2,130.0,130.0,129.9,129.9,130.0,150.0,73.8,65.5,110.5,110.5,110.4,110.3,110.1,110.2,110.3,110.1,110.0,110.2,110.0,63.0,60.0,77.5,45.1,39.1,25.0,23.2,20.1,11.5,10.19,9.0,1.0,2.0,1315.593,0.0,905.0,7.0,0.0,0.0,0,A
98,1.930534,14,1.599426,1.894061,-0.081755,1.038824,-0.012,-0.177,14.566,12.413,23.914388,23.63,0.0,0.536487,0.436263,0.223958,39.131373,-0.354898,-0.496002,-0.458308,0.049059,0.038145,0.048636,0.10135,63.0,259.0,1787.0,1748.0,505.0,200.9,249.0,130.1,129.9,130.0,129.9,129.9,129.9,116.0,75.8,66.3,110.4,110.5,110.4,110.3,110.1,110.2,110.3,110.2,110.1,110.2,110.0,28.0,60.0,62.6,45.2,39.7,28.1,23.5,20.4,11.5,10.1,7.0,1.0,2.0,1183.312,0.0,899.0,7.0,0.0,0.0,0,B
99,0.750575,25,21.132843,1.594077,-0.058533,1.554335,0.1007,0.3042,14.591,12.444,23.794352,23.52,0.0,17.444941,2.8278,-1.959533,-323.371683,0.51396,0.560356,0.601828,0.042131,0.034527,0.034729,0.102586,53.0,169.0,1817.0,1766.0,500.0,201.3,153.0,130.2,130.0,130.0,130.0,130.0,130.0,0.0,174.1,65.3,110.6,110.6,110.3,110.2,110.2,110.2,110.2,110.1,110.0,110.2,110.0,62.0,60.0,120.0,44.2,40.2,25.3,24.6,20.4,9.7,1.81,5.0,1.0,2.0,1627.593,0.0,882.0,5.5,0.0,0.0,0,A
0,1.810843,26,-0.759429,2.20164,-0.06716,1.291946,-0.012,-0.177,14.636,13.755,24.018148,23.61,0.0,-1.002369,0.377203,0.665309,137.012615,-0.372002,-0.538761,0.569673,0.052563,0.041613,0.041688,0.092698,112.0,175.0,1817.0,1767.0,500.0,201.4,158.0,130.3,130.0,130.0,130.0,129.9,130.0,0.0,114.7,106.4,110.5,110.6,110.3,110.3,110.3,110.2,110.3,110.1,110.1,110.2,110.1,71.0,59.0,119.4,44.0,40.4,23.7,24.6,20.3,12.9,1.84,1.0,1.0,1.0,907.048,0.0,882.0,5.5,0.0,0.0,0,B
1,0.740672,26,16.521816,1.532145,0.033116,1.492403,0.1007,0.3042,14.724,12.257,23.760579,23.45,0.0,13.22948,2.235911,-1.456893,-511.015046,0.51396,0.556143,0.614454,0.042131,0.034527,0.031256,0.09517,34.0,169.0,1817.0,1753.0,501.0,201.4,153.0,130.3,129.9,130.0,130.0,130.0,129.9,0.0,174.1,207.5,110.5,110.6,110.3,110.2,110.3,110.2,110.2,110.1,110.1,110.2,110.1,62.0,59.0,118.9,44.5,40.7,25.3,24.6,20.4,9.7,1.81,2.0,1.0,2.0,1718.779,0.0,882.0,5.5,0.0,0.0,0,A
2,1.790881,1,3.959813,1.793975,-0.153761,0.945751,-0.012,-0.177,14.493,13.554,24.024251,23.69,0.0,2.684546,0.769948,-0.03236,-224.620019,-0.333519,-0.572968,-0.535407,0.049059,0.038145,0.045162,0.083429,117.0,294.0,1802.0,1758.0,502.0,200.9,283.0,130.2,130.0,129.9,130.0,130.0,130.0,113.0,77.0,66.1,110.5,110.5,110.3,110.2,110.3,110.2,110.2,110.1,110.1,110.2,110.1,67.0,61.0,69.8,45.2,39.2,27.8,23.2,20.4,11.5,10.22,3.0,1.0,2.0,1352.411,0.0,904.0,7.0,0.0,0.0,0,B
3,0.611702,1,14.807674,1.919418,0.276629,1.874845,0.1007,0.3042,14.671,12.282,23.998617,23.52,0.0,11.243652,2.270318,-1.039304,-184.862573,0.40864,0.547716,0.589202,0.045641,0.034527,0.034729,0.136576,14.0,100.0,1803.0,1760.0,500.0,201.3,88.0,130.2,130.0,129.9,130.0,129.9,129.9,0.0,2394.8,2324.6,110.5,110.5,110.4,110.2,110.3,110.3,110.1,110.1,110.0,110.2,110.1,168.0,58.0,2411.5,44.2,40.6,24.6,24.6,20.4,9.4,2.79,2.0,0.0,1.0,1578.018,1642.0,884.0,5.3,1.0,0.0,0,A
4,1.947677,26,4.232498,1.714814,-0.120777,0.897221,-0.012,-0.177,14.555,13.294,23.679199,23.71,0.0,2.851544,0.773001,-0.102868,101.144064,-0.333519,-0.525934,-0.505424,0.049059,0.038145,0.041688,0.070451,244.0,294.0,1787.0,1762.0,505.0,201.0,283.0,130.4,130.1,130.0,129.9,130.0,130.0,90.0,74.0,69.0,110.4,110.4,110.2,110.2,110.0,110.2,110.2,110.0,110.0,110.2,110.1,67.0,61.0,62.7,45.3,39.5,28.7,22.9,20.4,11.5,10.19,4.0,1.0,1.0,1366.991,0.0,906.0,7.0,0.0,0.0,0,B
5,0.635454,26,20.873009,1.825236,0.252836,1.72972,0.1007,0.3042,14.679,11.986,23.946126,23.52,0.0,16.824943,3.015135,-1.737613,-422.330115,0.396002,0.55193,0.563951,0.042131,0.034527,0.031256,0.123598,39.0,194.0,1787.0,1747.0,501.0,201.0,185.0,130.3,130.0,130.0,130.0,130.1,129.9,111.0,56.5,66.4,110.5,110.5,110.3,110.1,110.3,110.3,110.2,110.1,110.1,110.1,110.0,118.0,60.0,63.8,45.4,40.3,28.4,23.7,20.4,11.4,7.62,14.0,0.0,2.0,1066.657,678.0,907.0,6.0,1.0,0.0,0,A
6,0.592491,1,18.981847,1.515229,-0.09489,1.288513,0.1007,0.3042,14.607,11.945,23.859456,23.52,0.0,15.436579,2.545274,-1.722015,-218.333247,0.459193,0.568782,0.664957,0.049152,0.041432,0.031256,0.10444,-2.0,232.0,1817.0,1764.0,500.0,201.2,211.0,130.2,130.0,130.0,130.0,130.0,130.0,0.0,77.5,184.7,110.5,110.5,110.4,110.3,110.3,110.1,110.2,110.3,110.0,110.2,110.0,165.0,59.0,74.0,44.5,41.1,23.7,24.4,20.4,9.7,2.54,1.0,0.0,1.0,1487.767,1789.0,882.0,5.4,1.0,0.0,0,A
7,0.736616,2,17.399261,1.683835,-0.078662,1.49645,0.1007,0.3042,14.717,12.739,23.850098,23.52,0.0,13.864764,2.442255,-1.429323,-339.455351,0.463406,0.572996,0.664957,0.049152,0.041432,0.031256,0.085283,-2.0,232.0,1816.0,1768.0,501.0,201.1,212.0,130.2,130.0,129.9,130.0,130.1,129.9,0.0,77.8,70.3,110.4,110.6,110.2,110.3,110.3,110.2,110.2,110.1,110.1,110.2,110.1,165.0,59.0,74.5,44.8,41.3,24.3,24.6,20.3,9.4,2.54,1.0,0.0,2.0,806.957,1813.0,883.0,5.5,1.0,0.0,0,A
8,1.802443,26,-0.035273,1.9978,-0.066918,1.12258,-0.012,-0.177,14.64,12.43,24.009603,23.61,0.0,-0.889445,0.330885,0.505599,-141.314148,-0.359174,-0.590072,-0.633921,0.049059,0.038145,0.048636,0.095788,43.0,117.0,1805.0,1758.0,500.0,201.2,105.0,130.2,129.9,130.0,130.0,130.0,129.9,0.0,124.2,130.7,110.5,110.5,110.2,110.2,110.2,110.2,110.1,110.1,110.1,110.2,110.1,202.0,59.0,91.3,44.3,40.5,24.3,24.6,20.3,9.8,2.83,1.0,0.0,2.0,1361.719,2406.0,882.0,5.2,1.0,0.0,0,B
9,0.760367,3,11.707172,1.555058,-0.045065,1.328342,0.1007,0.3042,14.73,12.38,23.890788,23.52,0.0,8.872619,1.697525,-0.877797,-189.867206,0.454981,0.568782,0.660748,0.049152,0.041432,0.031256,0.129778,-7.0,232.0,1817.0,1768.0,501.0,201.0,212.0,130.0,130.0,130.0,130.0,129.9,129.9,0.0,74.3,65.4,110.6,110.5,110.4,110.2,110.1,110.1,110.1,110.1,110.1,110.2,110.0,165.0,59.0,74.2,44.7,41.6,25.3,24.7,20.4,9.7,2.54,15.0,0.0,1.0,1650.571,1812.0,884.0,5.4,1.0,0.0,0,A
10,0.949983,1,20.616309,1.562778,-0.036102,1.439838,0.1007,0.3042,14.504,12.038,23.733724,23.52,0.0,16.678656,3.000382,-1.647428,-423.105464,0.450768,0.543503,0.614454,0.042131,0.03798,0.031256,-0.058709,14.0,171.0,1817.0,1768.0,501.0,201.2,154.0,130.2,130.0,130.0,130.0,130.0,129.9,0.0,137.3,59.9,110.6,110.5,110.3,110.3,110.3,110.1,110.2,110.1,110.1,110.2,110.0,65.0,60.0,120.9,44.0,40.2,24.3,24.9,20.4,9.7,1.82,4.0,1.0,1.0,1020.217,0.0,880.0,5.4,0.0,0.0,0,A
11,1.119306,26,19.478249,1.542574,0.042848,1.493281,0.1007,0.3042,14.608,12.453,23.690999,23.52,23.52,16.044909,2.997952,-1.623669,-178.718669,0.442342,0.543503,0.597619,0.045641,0.034527,0.034729,0.083429,24.0,185.0,1807.0,1753.0,496.0,201.2,167.0,130.2,130.0,129.9,130.1,130.0,129.9,0.0,98.6,370.2,110.5,110.5,110.3,110.2,110.2,110.2,110.2,110.1,110.1,110.1,110.1,90.0,59.0,120.0,44.5,40.7,24.3,24.6,20.4,9.7,1.85,1.0,1.0,2.0,1476.301,0.0,883.0,5.4,0.0,0.0,0,A
12,1.977053,1,-2.287008,2.13217,-0.157191,1.279668,-0.012,-0.177,14.382,13.683,24.021403,23.62,0.0,-0.069761,0.072711,0.835894,-141.43757,-0.307864,-0.543037,0.509707,0.049059,0.038145,0.045162,0.100114,78.0,289.0,1788.0,1748.0,504.0,200.9,278.0,130.2,130.0,130.0,130.0,129.9,130.0,149.0,162.7,162.1,110.5,110.6,110.3,110.3,110.2,110.1,110.2,110.0,110.1,110.2,109.9,61.0,60.0,246.5,45.5,39.7,27.8,23.2,20.2,11.5,10.19,8.0,1.0,2.0,1287.376,0.0,910.0,6.9,0.0,0.0,0,B
13,1.98522,26,6.371362,1.732789,-0.149932,0.912164,-0.012,-0.177,14.608,13.172,23.813477,23.71,0.0,4.622403,1.069083,-0.264645,184.521186,-0.316415,0.496002,0.505424,0.049059,0.041613,0.045162,0.073541,205.0,300.0,1787.0,1758.0,500.0,201.1,288.0,130.2,130.0,130.0,130.0,130.0,129.9,111.0,75.7,171.1,110.4,110.5,110.3,110.3,110.1,110.2,110.1,110.1,110.2,110.1,110.0,73.0,61.0,61.9,44.9,38.9,25.3,23.2,20.4,11.6,8.73,1.0,0.0,2.0,1305.808,138.0,904.0,7.0,1.0,0.0,0,B
14,0.811048,1,25.128877,1.811341,-0.043495,1.600789,0.1007,0.3042,14.503,12.51,23.859863,23.52,0.0,21.036562,3.401807,-2.507205,-351.098453,0.492896,0.543503,0.593411,0.045641,0.034527,0.031256,-0.059945,14.0,280.0,1788.0,1762.0,502.0,201.0,269.0,130.2,130.0,130.0,129.9,130.0,129.9,111.0,77.0,67.8,110.4,110.5,110.4,110.1,110.2,110.2,110.2,110.0,110.1,110.1,110.0,50.0,61.0,70.9,45.7,39.0,28.7,23.2,20.4,11.5,10.18,5.0,1.0,1.0,1056.877,0.0,909.0,7.0,0.0,0.0,0,A
15,1.708567,26,-17.027192,2.053967,0.17081,0.732844,-0.3181,-0.6723,14.421,13.774,24.134928,23.61,0.0,13.778751,-1.526492,2.666115,-227.0179,0.397657,0.560141,0.69817,0.052563,0.038145,0.041688,0.062417,4.0,118.0,1788.0,1763.0,504.0,201.0,111.0,130.2,129.9,130.0,130.0,130.0,129.9,112.0,162.8,293.4,110.4,110.6,110.4,110.3,110.1,110.1,110.1,110.1,110.1,110.1,110.0,198.0,61.0,63.0,45.4,40.2,28.1,23.7,20.1,11.5,7.28,2.0,0.0,2.0,1024.617,2884.0,910.0,6.0,1.0,0.0,0,B
