,344X1,344X2,344X5,344X7,344X10,344X13,344X14,344X15,344X23,344X25,344X31,344X33,344X34,344X36,344X42,344X46,344X48,344X49,344X54,344X55,344X75,344X78,344X90,344X102,344X114,344X118,344X121,344X126,344X127,344X130,344X132,344X133,344X138,344X150,344X153,344X154,344X156,344X163,344X166,344X168,344X169,344X174,344X177,344X178,344X180,344X181,344X210,344X212,344X216,344X222,344X224,344X231,344X237,344X239,344X240,344X243,344X245,344X246,344X266,344X270,344X278,344X279,344X281,344X297,344X299,344X317,344X318,344X321,344X324,344X335,344X336,344X338,344X341,344X347,344X348,344X355,344X364,344X365,344X377,TOOL
43,159.0,156,101,118,81,100,117.0,81,81,212,178,0.62,0.23,4.18,3006,3010,3000,3000,111.1,110.9,3085,17.9,5.8,46.0,30.2,19.5,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,0,53435,5,10.1,14.5,4000,3987,34,29,34,28,27,52,0.0,321,527,323,35,24,13,39,50,28,4443,3371,4447,4407,3008.6,3009.5,109.8,106.1,106.3,87,W
44,156.0,156,101,118,81,100,108.0,81,81,218,182,0.63,0.36,3.3,2996,3000,2990,2990,103.4,99.6,3085,15.4,12.5,39.6,32.5,19.8,19.3,1198,0,2,1196,-2,-2,396,400,800,395,1197,1200,595,1193,-4,-2,-2,-5,-5,1,10368,6,10.1,14.5,3998,3894,29,27,45,20,25,61,0.0,304,492,309,41,34,17,42,55,30,4374,3403,4383,4313,3012.0,3012.8,102.5,107.4,107.5,76,R
45,159.0,156,101,118,81,100,117.0,81,81,213,178,0.62,0.23,4.23,3005,3010,3000,3000,95.0,96.8,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,0,53437,5,10.2,14.4,3999,3965,32,29,34,28,27,50,0.0,325,541,388,34,28,13,39,50,28,4446,3387,4484,4432,3007.6,3008.9,111.5,106.9,107.5,94,W
46,156.0,156,101,118,81,100,108.0,81,81,212,182,0.63,0.36,3.35,2996,3000,2990,2990,100.0,100.0,3085,15.4,12.5,39.6,32.5,19.8,19.3,1198,0,2,1196,-2,-2,396,400,800,395,1197,1200,595,1193,-4,-2,-2,-5,-5,0,10369,6,10.1,13.3,4000,3922,29,27,46,21,25,62,0.0,305,548,336,40,35,16,40,55,30,4379,3451,4421,4356,3012.9,3013.2,99.5,107.1,106.6,75,R
47,159.0,156,101,118,81,100,117.0,81,81,212,177,0.6,0.23,4.1,3005,3020,3000,3000,104.0,98.4,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,1,53444,5,10.2,14.4,4000,3972,32,29,34,28,27,50,0.0,325,544,390,34,28,12,38,50,28,4446,3389,4486,4431,3006.8,3008.8,99.3,107.5,107.0,93,W
48,156.0,156,101,118,81,100,108.0,81,81,219,187,0.81,0.46,4.18,2999,3010,2990,2990,110.5,111.0,3085,15.4,12.5,39.6,32.5,19.8,19.5,1199,1,4,1198,0,-2,397,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,10369,6,10.1,14.6,3999,3984,25,24,61,14,21,54,0.0,318,568,324,42,38,10,35,48,24,4400,3445,4409,4332,3008.9,3010.8,100.6,107.5,107.4,76,P
49,159.0,156,101,118,81,100,117.0,81,81,212,177,0.64,0.24,4.3,3005,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,53447,5,10.2,14.5,3999,3955,32,29,34,28,27,50,0.0,325,544,389,34,28,13,38,50,28,4446,3389,4484,4432,3007.3,3008.4,103.1,108.1,108.1,93,W
50,156.0,156,101,118,81,100,108.0,81,81,220,181,0.71,0.38,3.98,3001,3010,2990,2990,99.9,102.1,3085,15.4,12.5,39.6,32.5,19.4,19.1,1201,0,2,1198,-2,-2,399,402,802,397,1200,1204,598,1197,1,5,5,0,0,1,10373,6,10.1,13.2,3999,3995,28,26,40,21,22,61,0.0,295,516,322,42,37,16,43,56,30,4330,3404,4367,4299,3014.6,3015.7,100.1,107.5,107.1,82,Q
51,157.5,170,99,120,81,97,117.0,77,79,215,178,0.83,0.41,4.8,3001,3010,2990,2990,96.7,97.1,3085,17.9,5.8,46.0,30.2,19.4,19.3,1199,3,6,1198,2,-1,398,402,802,395,1197,1200,595,1193,-3,-2,-2,-5,-5,0,53449,5,10.3,14.3,3999,3995,29,26,33,29,22,52,0.0,320,530,371,39,34,12,35,48,24,4415,3452,4471,4397,3011.8,3012.8,109.8,108.0,108.3,79,V
52,159.0,156,101,118,81,100,117.0,81,81,211,177,0.65,0.29,4.08,3005,3010,3000,3000,94.7,95.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,52868,5,10.2,13.8,4000,3979,32,29,34,28,27,50,0.0,323,550,383,34,28,13,38,50,28,4431,3395,4470,4404,3008.1,3008.8,100.2,107.8,107.4,93,W
53,156.0,156,101,118,81,100,108.0,81,81,220,181,0.73,0.41,3.93,3001,3010,2990,2990,100.0,99.9,3085,15.4,12.5,39.6,32.5,19.4,19.1,1201,0,2,1198,0,-2,399,402,802,395,1200,1204,595,1197,1,5,5,0,0,0,10377,6,10.1,13.3,3999,3997,28,26,42,20,22,61,0.0,295,515,325,42,37,16,42,56,30,4333,3405,4371,4304,3014.3,3016.6,100.5,107.8,107.5,82,Q
54,156.0,156,101,118,81,100,108.0,81,81,219,182,0.65,0.37,3.48,2996,3000,2990,2990,100.0,100.0,3085,15.4,12.5,39.6,32.5,19.8,19.3,1198,0,0,1196,-2,-2,397,400,800,395,1197,1200,595,1193,-4,-2,-2,-5,-5,1,10377,6,10.1,13.6,4000,3927,29,27,46,21,25,61,0.0,307,509,351,41,35,16,42,55,30,4379,3417,4423,4360,3012.1,3013.9,99.4,106.5,106.1,92,R
55,156.0,156,101,118,81,100,108.0,81,81,221,187,0.78,0.42,4.25,2999,3010,2990,2990,99.8,100.0,3085,15.4,12.5,39.6,32.5,19.8,19.4,1199,1,2,1198,0,-2,397,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,10377,6,10.2,14.0,3999,3992,25,24,61,18,21,55,0.0,320,584,374,42,36,9,35,48,24,4406,3468,4448,4362,3008.8,3010.6,99.5,107.1,106.7,90,P
56,150.0,156,101,118,81,100,120.0,81,81,214,172,0.72,0.4,4.08,3000,3010,2990,2990,99.9,100.4,3085,15.9,12.9,35.7,35.5,19.4,18.9,1200,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,53323,5,10.3,14.2,4000,3956,30,27,34,29,23,52,0.0,337,535,397,44,37,11,39,48,26,4424,3376,4478,4399,3014.6,3016.4,105.7,109.0,109.2,119,X
57,150.0,156,101,118,81,100,120.0,81,81,215,173,0.7,0.41,4.13,3000,3010,2990,2990,101.9,103.0,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52868,5,10.3,14.2,3999,3958,29,27,34,29,23,52,0.0,335,535,393,45,37,11,39,49,27,4397,3359,4453,4379,3013.4,3014.6,99.1,108.7,108.1,111,X
58,159.0,156,101,118,81,100,117.0,81,81,211,177,0.68,0.31,4.13,3005,3010,3000,3000,108.5,101.2,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,4,1198,0,0,399,402,805,395,1199,1204,595,1197,3,7,7,0,0,0,52868,5,10.4,13.7,4000,3952,32,29,34,28,27,51,0.0,323,553,384,34,29,13,38,50,28,4424,3395,4461,4399,3008.3,3009.0,99.9,106.7,106.3,95,W
59,150.0,156,101,118,81,100,120.0,81,81,215,173,0.68,0.4,4.05,3000,3010,2990,2990,106.4,102.5,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52868,5,10.2,14.2,4000,3950,30,27,34,30,22,52,0.0,335,536,392,45,38,11,39,49,27,4397,3359,4453,4379,3014.2,3014.7,103.3,107.2,107.0,110,X
60,150.0,156,101,118,81,100,120.0,81,81,215,172,0.71,0.39,4.13,3000,3010,2990,2990,100.1,100.2,3085,15.9,12.9,35.7,35.5,19.4,19.0,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52921,5,10.3,14.4,4000,3961,29,27,34,29,23,52,0.0,337,529,399,45,37,11,39,48,26,4414,3364,4470,4399,3013.7,3014.3,100.2,107.6,107.2,118,X
61,150.0,156,101,118,81,100,120.0,81,81,215,172,0.72,0.41,4.08,3000,3010,2990,2990,101.9,101.9,3085,15.9,12.9,35.7,35.5,19.4,19.0,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52921,5,10.3,14.3,4000,3951,30,27,33,29,23,52,0.0,337,531,397,44,37,11,39,48,26,4414,3365,4469,4397,3014.4,3015.0,111.3,107.4,108.0,115,X
62,159.0,156,101,118,81,100,117.0,81,81,212,177,0.66,0.28,4.23,3005,3010,3000,3000,94.9,95.1,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,7,0,0,1,52921,5,10.2,14.2,3999,3959,32,29,34,28,27,50,0.0,324,547,389,34,28,13,38,50,28,4437,3392,4480,4424,3007.5,3008.4,99.6,107.1,106.7,93,W
63,150.0,156,101,118,81,100,120.0,81,81,215,172,0.72,0.41,4.08,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.3,19.0,1199,1,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52923,5,10.2,14.4,4000,3953,29,27,33,29,23,52,0.0,337,527,403,44,37,11,39,48,26,4415,3364,4471,4391,3014.3,3016.1,111.0,108.1,108.8,118,X
64,159.0,156,101,118,81,100,117.0,81,81,212,178,0.65,0.26,4.25,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1200,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,52947,5,10.6,14.1,4000,3963,32,29,34,28,26,52,0.0,325,544,390,34,28,13,39,50,27,4438,3391,4480,4425,3007.9,3008.9,110.7,107.2,107.7,95,W
65,150.0,156,101,118,81,100,120.0,81,81,214,172,0.72,0.4,4.13,3000,3010,2990,2990,99.8,100.2,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.3,3999,3943,29,27,34,29,23,52,0.0,336,540,396,45,37,11,39,49,27,4401,3364,4460,4383,3013.2,3015.0,104.0,107.1,106.9,112,X
66,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.29,4.03,3005,3010,3000,3000,107.9,100.8,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,805,397,1199,1204,595,1197,3,7,5,0,0,1,52868,5,10.2,14.1,4000,3981,32,29,35,28,27,51,0.0,324,549,388,34,29,13,39,51,28,4427,3392,4470,4410,3008.7,3007.9,103.3,108.0,108.0,92,W
67,150.0,156,101,118,81,100,120.0,81,81,214,172,0.72,0.41,4.13,3000,3010,2990,2990,99.9,100.1,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.1,14.4,4000,3944,29,27,33,29,23,52,0.0,336,541,394,45,37,11,39,49,27,4402,3365,4458,4384,3014.2,3015.0,106.9,107.1,107.1,111,X
68,159.0,156,101,118,81,100,117.0,81,81,211,177,0.62,0.26,4.08,3006,3010,3000,3000,105.4,109.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,5,5,2,2,1,52868,5,10.3,14.5,4000,3963,34,29,34,28,27,51,0.0,321,534,325,35,24,13,39,51,28,4426,3374,4430,4396,3008.0,3008.4,110.2,105.7,105.8,83,W
69,159.0,156,101,118,81,100,117.0,81,81,209,173,0.66,0.3,4.05,3006,3010,3000,3000,102.4,97.2,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,7,5,0,0,0,52891,6,10.7,14.1,3996,2538,32,29,35,28,27,52,0.0,325,547,388,34,29,13,38,50,27,4430,3393,4477,4408,3007.8,3008.8,110.1,106.6,106.8,92,W
70,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.29,4.13,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,2,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,0,2,0,52868,5,10.2,14.0,3999,3982,32,29,34,28,27,52,0.0,323,550,382,34,29,13,38,50,28,4428,3397,4466,4405,3007.5,3009.0,99.8,107.0,106.6,93,W
71,157.5,170,99,120,81,97,117.0,77,79,216,178,0.82,0.41,4.9,3001,3010,2990,2990,104.5,108.1,3085,17.9,5.8,46.0,30.2,19.5,19.3,1199,4,6,1198,2,-1,398,400,800,395,1198,1200,595,1197,-3,-2,-2,-5,-5,0,53605,5,10.1,14.5,3999,3997,31,25,32,31,23,52,0.0,320,521,325,40,30,12,36,48,24,4416,3424,4419,4396,3011.6,3012.6,110.6,106.7,106.9,75,V
72,157.5,170,99,120,81,97,117.0,77,79,216,178,0.8,0.41,4.88,3001,3010,2990,2990,111.1,111.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1199,4,6,1198,2,-1,398,400,800,395,1197,1200,595,1197,-3,-2,-2,-5,-5,0,53606,5,10.1,14.0,4000,3997,29,26,33,29,23,52,0.0,321,524,365,39,35,12,36,48,24,4419,3443,4468,4399,3011.5,3013.2,111.0,107.6,108.0,81,V
73,157.5,170,99,120,81,97,117.0,77,79,215,178,0.83,0.43,4.98,3001,3010,2990,2990,96.9,97.1,3085,17.9,5.8,46.0,30.2,19.5,19.3,1199,4,6,1196,2,-1,398,400,800,395,1197,1200,595,1193,-3,-2,-2,-5,-5,0,53608,5,10.3,14.1,3999,3997,29,26,33,29,23,52,0.0,321,528,369,39,34,12,35,48,24,4421,3450,4471,4402,3011.4,3012.4,100.1,108.2,107.8,80,V
74,159.0,156,101,118,81,100,117.0,81,81,211,177,0.62,0.24,4.2,3006,3010,3000,3000,94.8,97.2,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,0,52965,5,10.2,14.5,4000,3985,34,29,34,28,27,52,0.0,320,530,323,35,24,13,39,50,27,4432,3367,4436,4395,3006.7,3008.7,110.9,105.8,106.1,85,W
75,150.0,156,101,118,81,100,120.0,81,81,214,172,0.69,0.39,4.1,3000,3010,2990,2990,99.8,100.2,3085,15.9,12.9,35.7,35.5,19.4,18.9,1199,1,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52978,5,10.3,14.4,4000,3959,29,27,34,29,23,52,0.0,338,536,403,44,37,11,39,48,26,4415,3366,4470,4393,3014.3,3014.5,109.0,108.6,109.0,119,X
76,159.6,156,101,118,81,100,107.3,81,81,233,171,0.84,0.47,4.0,3003,3010,2990,2990,102.0,107.2,3076,18.0,7.3,46.2,28.4,19.4,19.3,1200,0,2,1198,-2,1,399,402,802,397,1199,1204,595,1197,-2,0,0,-5,-5,1,56325,7,10.2,14.5,6000,5936,28,23,37,21,22,57,0.0,263,445,264,49,38,25,61,70,43,4482,3880,4488,4447,3013.5,3015.2,100.2,106.8,106.6,92,U
77,159.6,156,101,118,81,100,107.3,81,81,180,162,0.65,0.21,4.25,3000,3010,2990,3000,99.9,100.2,3076,18.0,7.3,46.2,28.4,19.4,19.3,1199,0,0,1196,-2,0,397,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,56325,7,10.4,12.9,5421,0,31,31,40,29,23,52,2.5,273,829,295,41,43,12,31,39,29,4616,4227,4639,4578,3010.6,3017.0,110.0,107.5,107.6,18,S
78,159.0,156,101,118,81,100,117.0,81,81,213,178,0.61,0.26,4.18,3006,3010,3000,3000,107.2,110.1,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,53606,5,10.1,14.3,3999,3936,32,29,34,28,27,52,0.0,324,540,376,34,28,13,39,50,28,4445,3386,4482,4433,3008.0,3009.8,107.7,107.8,108.1,93,W
79,150.0,156,101,118,81,100,120.0,81,81,210,172,0.69,0.4,3.95,2999,3010,2990,2990,111.0,110.7,3085,15.9,12.9,35.7,35.5,19.3,18.9,1199,1,2,1196,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,53006,5,10.3,14.5,3999,3967,30,27,33,30,23,52,0.0,340,562,397,44,37,11,38,48,26,4409,3380,4465,4387,3013.6,3015.8,110.9,106.5,106.9,105,X
80,159.0,156,101,118,81,100,117.0,81,81,210,176,0.64,0.27,4.3,3005,3010,3000,3000,95.4,98.2,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,805,395,1199,1204,595,1197,2,5,5,0,0,1,53006,5,10.6,14.3,3996,2565,32,29,34,28,27,52,0.0,327,545,386,34,29,13,39,50,28,4435,3384,4482,4418,3007.0,3008.5,110.1,106.4,106.6,95,W
81,159.0,156,101,118,81,100,117.0,81,81,211,177,0.6,0.26,4.08,3005,3010,3000,3000,107.9,101.3,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,1,53006,5,10.2,14.2,3999,3981,32,29,34,28,27,52,0.0,326,547,390,34,29,13,38,50,28,4435,3388,4480,4409,3007.3,3009.3,99.6,107.3,106.8,95,W
82,150.0,156,101,118,81,100,120.0,81,81,214,172,0.69,0.4,4.05,2999,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.4,19.0,1199,1,4,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,0,-2,0,53006,5,10.3,14.5,4000,3962,29,27,33,29,23,52,0.0,338,537,400,44,37,11,39,48,26,4412,3369,4468,4394,3013.9,3015.3,99.3,107.8,107.2,113,X
83,150.0,156,101,118,81,100,120.0,81,81,213,172,0.7,0.41,4.03,3000,3010,2990,2990,106.0,100.2,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.3,3999,3948,29,27,33,29,23,52,0.0,336,549,394,45,37,11,39,49,27,4401,3369,4458,4383,3013.5,3014.7,99.5,108.8,108.3,107,X
84,150.0,156,101,118,81,100,120.0,81,81,214,172,0.71,0.4,4.05,3000,3010,2990,2990,100.1,101.3,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.4,3999,3964,29,27,34,29,23,52,0.0,336,539,395,45,37,11,39,49,27,4402,3364,4459,4384,3013.9,3015.0,103.4,107.2,107.1,112,X
85,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.27,4.25,3005,3010,3000,3000,95.0,96.8,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,0,52921,5,10.2,14.0,4000,3969,32,29,34,28,27,50,0.0,324,537,385,34,28,13,39,50,27,4436,3383,4476,4422,3007.7,3009.2,99.4,107.4,106.9,92,W
86,150.0,156,101,118,81,100,120.0,81,81,215,172,0.73,0.41,4.08,3000,3010,2990,2990,100.2,100.6,3085,15.9,12.9,35.7,35.5,19.4,19.1,1200,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52921,5,10.3,14.4,4000,3940,29,27,34,29,23,52,0.0,336,531,396,45,37,11,39,48,26,4412,3363,4468,4396,3013.6,3015.5,99.8,107.8,107.3,118,X
87,150.0,156,101,118,81,100,120.0,81,81,214,172,0.74,0.42,4.08,2999,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.3,18.9,1200,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,53058,5,10.2,14.3,4000,3953,29,27,34,29,23,52,0.0,337,534,398,44,37,11,39,48,26,4417,3368,4472,4401,3014.4,3015.4,99.6,109.1,108.7,121,X
88,159.0,156,101,118,81,100,117.0,81,81,212,178,0.62,0.27,4.13,3005,3010,3000,3000,105.6,109.1,3085,17.9,5.8,46.0,30.2,19.5,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,7,0,0,0,53013,5,10.2,14.4,4000,3961,32,29,34,28,27,50,0.0,325,546,393,34,28,13,38,50,28,4438,3389,4481,4425,3008.4,3007.8,100.0,106.7,106.4,94,W
89,159.0,156,101,118,81,100,117.0,81,81,212,178,0.65,0.27,4.28,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,53013,5,10.2,14.2,4000,3957,32,29,34,28,27,50,0.0,325,548,391,34,29,13,38,50,28,4438,3390,4480,4423,3007.6,3008.8,110.4,107.4,107.8,98,W
90,150.0,156,101,118,81,100,120.0,81,81,214,172,0.69,0.39,4.1,3000,3010,2990,2990,100.1,100.5,3085,15.9,12.9,35.7,35.5,19.3,18.9,1199,0,2,1196,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,53041,5,10.3,14.4,3999,3929,29,27,34,29,23,52,0.0,338,533,403,44,37,11,39,48,26,4418,3370,4472,4393,3014.5,3014.8,100.5,107.5,107.1,117,X
91,157.5,170,99,120,81,97,117.0,77,79,215,177,0.85,0.45,4.9,3001,3010,2990,2990,97.1,97.1,3085,17.9,5.8,46.0,30.2,19.5,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1197,-3,-2,-2,-5,-5,0,53049,5,10.0,14.2,4000,3975,29,25,33,28,22,52,0.0,322,532,364,39,36,13,36,49,25,4379,3458,4423,4340,3010.9,3010.9,108.1,108.1,108.2,77,V
92,157.5,170,99,120,81,97,117.0,77,79,215,178,0.84,0.43,4.9,3001,3010,2990,2990,97.0,97.0,3085,17.9,5.8,46.0,30.2,19.5,19.3,1199,4,6,1198,2,-1,398,400,802,397,1197,1200,595,1197,-3,-2,-2,-5,-5,1,53940,5,10.2,14.1,3999,3996,29,26,33,29,23,52,0.0,321,523,376,39,34,12,35,48,23,4434,3452,4482,4414,3012.1,3012.6,111.0,107.6,108.0,85,V
93,150.0,156,101,118,81,100,120.0,81,81,215,172,0.75,0.43,4.18,3000,3010,2990,2990,99.9,100.2,3085,15.9,12.9,35.7,35.5,19.4,18.9,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,53076,5,10.2,14.3,3999,3952,29,27,34,29,23,52,0.0,338,532,401,44,37,11,39,48,26,4418,3367,4474,4394,3014.0,3015.4,104.8,109.2,109.3,125,X
94,157.5,170,99,120,81,97,117.0,77,79,216,177,0.87,0.45,4.93,3001,3010,2990,2990,97.0,97.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1199,3,6,1198,2,-1,398,402,800,395,1197,1200,595,1197,-2,-2,-2,-5,-5,1,53076,5,10.0,14.3,4000,3997,29,25,33,29,22,52,0.0,321,526,366,39,36,13,36,49,25,4383,3452,4433,4342,3011.3,3012.5,105.7,108.3,108.2,75,V
95,159.0,156,101,118,81,100,117.0,81,81,211,177,0.67,0.28,4.2,3005,3010,3000,3000,94.9,95.1,3085,17.9,5.8,46.0,30.2,19.5,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,0,53076,5,10.3,14.1,4000,3953,32,29,34,28,27,50,0.0,325,550,389,34,28,13,38,50,27,4439,3393,4478,4425,3008.8,3008.3,103.0,106.3,106.1,97,W
96,150.0,156,101,118,81,100,120.0,81,81,215,172,0.74,0.41,4.15,3000,3010,2990,2990,99.9,100.3,3085,15.9,12.9,35.7,35.5,19.4,19.0,1199,1,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52921,5,10.2,14.4,4000,3943,30,27,34,29,23,52,0.0,337,526,400,44,37,11,39,48,26,4413,3355,4470,4397,3013.9,3014.9,99.5,108.3,107.7,122,X
97,157.5,170,99,120,81,97,117.0,77,79,215,177,0.85,0.47,4.75,3001,3010,2990,2990,102.7,97.7,3085,17.9,5.8,46.0,30.2,19.5,19.3,1199,3,6,1196,2,-1,398,402,802,395,1198,1200,595,1197,-2,-2,-2,-5,-5,0,53083,5,10.0,14.3,3999,3972,29,25,33,29,22,52,0.0,321,528,362,39,36,13,36,49,25,4384,3454,4430,4342,3012.0,3011.4,110.0,107.7,107.9,78,V
98,159.0,156,101,118,81,100,117.0,81,81,211,177,0.63,0.25,4.23,3006,3010,3000,3000,95.0,95.7,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,2,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,0,2,0,52868,5,10.2,14.0,3999,3950,32,29,34,28,27,52,0.0,323,549,371,34,29,13,38,50,28,4428,3392,4471,4410,3008.2,3008.2,111.2,106.3,106.8,91,W
99,159.0,156,101,118,81,100,117.0,81,81,212,178,0.68,0.28,4.28,3006,3010,3000,3000,95.2,97.6,3085,17.9,5.8,46.0,30.2,19.5,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,53083,5,10.2,14.1,3999,3934,32,29,34,28,27,50,0.0,326,549,393,34,29,13,38,50,28,4437,3392,4478,4404,3007.5,3008.8,108.5,106.1,106.2,95,W
0,159.0,156,101,118,81,100,117.0,81,81,212,177,0.64,0.27,4.18,3006,3010,3000,3000,106.9,110.0,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,1,52921,5,10.2,14.1,3999,3945,32,29,34,28,27,50,0.0,325,546,389,34,28,13,39,50,28,4437,3389,4478,4421,3007.8,3008.2,107.5,107.7,108.0,96,W
1,150.0,156,101,118,81,100,120.0,81,81,215,172,0.77,0.45,4.15,3000,3010,2990,2990,99.8,100.1,3085,15.9,12.9,35.7,35.5,19.4,18.9,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,53084,5,10.2,14.3,3999,3939,29,27,34,29,23,52,0.0,338,531,401,44,37,11,39,48,26,4419,3367,4475,4399,3014.1,3015.6,99.5,108.3,107.8,125,X
2,159.0,156,101,118,81,100,117.0,81,81,212,177,0.61,0.24,4.18,3006,3010,3000,3000,109.9,109.9,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,53000,5,10.2,14.5,3999,3942,34,29,34,28,27,51,0.0,322,529,325,35,24,13,39,50,28,4432,3364,4436,4394,3007.6,3007.5,111.0,106.2,106.6,86,W
