,520X3,520X7,520X8,520X31,520X32,520X33,520X72,520X76,520X77,520X78,520X83,520X91,520X137,520X177,520X252,520X258,520X259,520X260,520X262,520X263,520X264,520X267,520X287,520X289,520X290,520X293,520X294,520X295,520X296,520X297,520X305,520X306,520X307,520X308,520X309,520X380,520X389,520X392,520X399,520X408,520X411,520X432,null_count,TOOL
233,541.0,143.0,68.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,6626.0,456.6,13.9,14.0,14.8,14.2,14.3,14.1,13.9,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.1,45.6,50.9,14.64,10.0,5.69,5.59,9.0,0,11
234,530.0,143.0,75.0,492.0,494.0,490.0,492.0,494.0,495.0,492.0,487.0,495.0,4.0,5303.0,458.2,13.6,13.4,13.7,13.7,12.8,12.6,12.7,40.1,40.1,40.0,9.4,9.3,9.4,9.3,9.3,0.1,0.1,0.1,0.1,0.1,46.2,53.5,14.5,5.0,5.67,5.56,3.0,0,6
235,539.0,144.0,68.0,490.0,491.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,1.0,125.0,465.9,15.9,15.7,16.2,16.0,16.3,16.2,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.4,9.5,0.0,0.0,0.1,0.0,0.0,45.0,52.3,14.57,10.0,5.67,5.53,15.0,0,12
236,530.0,144.0,83.0,491.0,492.0,489.0,491.0,493.0,495.0,492.0,487.0,495.0,2.0,5305.0,458.2,13.7,13.4,13.7,13.7,12.8,12.8,12.7,40.1,40.1,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.0,0.1,46.2,52.4,14.5,5.0,5.67,5.55,3.0,0,8
237,531.0,142.0,67.0,490.0,491.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,261.0,464.6,14.2,13.9,14.5,14.1,14.5,14.2,14.7,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.6,-0.1,0.0,0.0,-0.1,-0.1,45.7,48.4,14.48,0.0,5.68,5.58,7.0,0,13
238,529.0,143.0,67.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,6633.0,456.6,14.6,14.3,14.9,14.3,14.6,14.4,14.8,40.1,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.1,45.6,50.8,14.64,20.0,5.7,5.57,9.0,0,13
239,530.0,144.0,75.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,132.0,465.9,16.0,15.8,16.1,15.5,16.4,16.1,16.2,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.3,14.57,5.0,5.67,5.53,15.0,0,14
240,530.0,144.0,80.0,489.0,490.0,487.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7783.0,463.5,14.4,14.4,14.8,14.7,14.9,14.6,14.6,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.0,14.52,10.0,5.66,5.57,6.0,0,8
241,531.0,144.0,86.0,489.0,490.0,486.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1221.0,458.7,15.0,14.8,15.1,14.9,14.8,14.9,15.0,40.1,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.0,14.5,5.0,5.69,5.58,10.0,0,8
242,531.0,144.0,78.0,488.0,489.0,486.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7784.0,463.5,14.8,14.5,14.8,14.6,14.7,14.7,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.0,44.8,50.4,14.52,5.0,5.66,5.57,6.0,0,9
243,542.0,144.0,68.0,490.0,491.0,488.0,491.0,496.0,497.0,494.0,486.0,495.0,3.0,6591.0,456.6,14.5,14.2,14.8,14.5,14.8,14.4,14.8,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.7,5.59,9.0,0,11
244,542.0,144.0,68.0,490.0,491.0,488.0,491.0,495.0,497.0,494.0,486.0,495.0,4.0,90.0,465.9,15.4,15.6,16.1,16.0,16.0,15.7,16.0,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.4,14.57,5.0,5.66,5.55,15.0,0,12
245,530.0,144.0,79.0,488.0,489.0,486.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7785.0,463.5,14.8,14.5,14.9,14.2,15.0,14.8,14.6,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.0,44.8,48.9,14.52,5.0,5.66,5.57,6.0,0,10
246,544.0,144.0,68.0,490.0,492.0,488.0,491.0,495.0,496.0,493.0,486.0,495.0,1.0,220.0,464.6,13.6,13.7,14.6,14.1,14.2,13.9,14.3,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,45.7,48.4,14.48,0.0,5.69,5.57,7.0,0,12
247,531.0,144.0,77.0,489.0,490.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1223.0,458.6,15.0,14.8,15.1,15.0,14.7,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.5,14.5,5.0,5.7,5.58,10.0,0,10
248,530.0,144.0,76.0,491.0,492.0,489.0,490.0,496.0,497.0,496.0,487.0,495.0,2.0,223.0,464.6,14.8,14.4,14.9,14.7,14.8,14.5,14.6,40.1,40.1,40.0,9.6,9.5,9.6,9.5,9.6,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.0,14.48,0.0,5.68,5.56,7.0,0,15
249,530.0,144.0,76.0,491.0,492.0,489.0,490.0,496.0,497.0,496.0,487.0,495.0,3.0,6595.0,456.6,15.0,14.5,15.1,14.7,14.8,14.6,15.1,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.69,5.56,9.0,0,15
250,530.0,144.0,70.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,94.0,465.8,15.4,15.5,16.1,15.8,16.1,15.8,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.1,0.0,0.1,0.0,0.1,45.7,52.1,14.57,5.0,5.67,5.56,15.0,0,11
251,542.0,146.0,70.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,6190.0,456.6,14.7,14.3,14.8,14.4,14.4,14.4,14.8,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.69,5.58,9.0,0,12
252,530.0,144.0,76.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,3.0,6599.0,456.6,14.5,14.4,14.9,14.5,14.9,14.6,14.5,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.7,5.57,9.0,0,14
253,530.0,144.0,76.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,98.0,465.8,16.0,15.6,16.1,15.7,16.0,15.8,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.2,14.57,5.0,5.67,5.53,15.0,0,15
254,539.0,145.0,71.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,486.0,495.0,1.0,2478.0,457.6,14.7,14.3,14.9,14.7,14.5,14.4,14.8,40.1,40.2,40.1,9.6,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.63,5.53,10.0,0,12
255,537.0,145.0,71.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,486.0,495.0,2.0,10002.0,462.9,16.2,15.8,16.3,16.0,16.0,16.1,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.6,0.0,5.66,5.56,19.0,0,13
256,542.0,145.0,70.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,486.0,495.0,3.0,6191.0,456.6,14.2,14.4,14.8,14.4,14.6,14.4,14.8,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.7,5.58,9.0,0,13
257,530.0,144.0,70.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,486.0,495.0,4.0,2479.0,457.6,14.4,14.6,15.2,14.7,14.4,14.7,14.9,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.6,14.46,0.0,5.64,5.53,10.0,0,13
258,530.0,143.0,71.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,340.0,465.9,15.8,15.7,16.2,15.9,16.4,16.4,16.5,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,52.0,14.57,10.0,5.65,5.51,15.0,0,13
259,549.0,143.0,69.0,492.0,494.0,490.0,491.0,494.0,495.0,492.0,487.0,496.0,4.0,8404.0,463.6,14.7,14.3,14.8,14.3,14.7,14.6,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,47.8,14.52,5.0,5.67,5.59,6.0,0,7
260,529.0,143.0,71.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,468.0,464.6,14.3,13.9,14.4,13.8,14.4,14.1,14.5,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.6,-0.1,-0.1,0.0,-0.1,-0.1,45.7,48.3,14.48,0.0,5.68,5.58,7.0,0,13
261,529.0,144.0,75.0,492.0,492.0,492.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,2088.0,457.7,15.2,15.0,15.4,15.1,15.2,14.9,15.3,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.55,10.0,0,15
262,530.0,143.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,3.0,9568.0,462.9,15.9,15.9,16.3,16.1,16.3,16.0,15.9,40.0,40.1,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.55,0.0,5.66,5.54,19.0,0,15
263,530.0,144.0,71.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,6839.0,456.6,14.6,14.3,15.0,14.5,14.8,14.3,14.8,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.9,14.64,10.0,5.7,5.58,9.0,0,13
264,529.0,144.0,72.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,366.0,465.9,15.7,15.8,16.1,15.8,16.3,16.3,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,44.6,51.9,14.57,10.0,5.64,5.51,15.0,0,14
265,530.0,144.0,77.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,494.0,464.6,13.9,14.0,14.6,14.4,14.4,14.4,14.4,40.0,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.2,14.42,0.0,5.69,5.58,7.0,0,14
266,530.0,145.0,69.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,6869.0,456.6,14.5,14.2,14.8,14.4,14.3,14.4,14.8,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.0,45.6,51.2,14.64,10.0,5.69,5.56,9.0,0,13
267,530.0,145.0,70.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,371.0,465.9,15.9,15.8,16.2,16.2,16.0,16.3,16.3,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.6,0.0,0.0,0.1,0.0,0.0,44.6,52.1,14.57,5.0,5.65,5.51,15.0,0,14
268,537.0,145.0,70.0,490.0,491.0,488.0,490.0,495.0,496.0,493.0,486.0,495.0,3.0,374.0,465.9,16.0,15.8,16.2,16.0,16.2,16.2,16.0,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.5,14.57,5.0,5.65,5.51,15.0,0,12
269,539.0,145.0,70.0,489.0,491.0,488.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,502.0,464.6,14.3,13.8,14.6,14.1,14.5,13.9,14.1,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.5,14.43,5.0,5.68,5.6,7.0,0,12
270,562.0,143.0,72.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,486.0,495.0,2.0,5935.0,456.6,14.3,14.3,15.0,14.4,14.8,14.3,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.7,5.59,9.0,0,11
271,530.0,144.0,77.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7748.0,463.5,14.5,14.5,14.8,14.7,14.4,14.6,15.0,39.9,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.9,14.52,5.0,5.67,5.57,6.0,0,9
272,530.0,143.0,77.0,494.0,494.0,494.0,490.0,497.0,497.0,497.0,488.0,496.0,2.0,1198.0,458.7,14.8,14.6,15.0,14.6,14.6,14.7,14.5,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,50.4,14.49,5.0,5.68,5.58,10.0,0,6
273,531.0,144.0,72.0,492.0,494.0,490.0,491.0,495.0,496.0,493.0,488.0,496.0,2.0,4984.0,458.2,12.8,12.5,12.8,12.5,12.9,12.9,13.0,40.1,40.1,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.2,54.4,14.48,10.0,5.67,5.55,3.0,0,6
274,532.0,143.0,76.0,492.0,494.0,490.0,491.0,494.0,495.0,493.0,488.0,496.0,4.0,898.0,458.8,14.6,14.5,15.0,14.7,15.1,14.7,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.0,14.49,5.0,5.69,5.59,9.0,0,6
275,530.0,144.0,76.0,490.0,492.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,6821.0,456.6,14.7,14.4,15.0,14.8,14.7,14.5,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.0,45.6,51.5,14.64,10.0,5.69,5.56,9.0,0,15
276,530.0,144.0,68.0,491.0,493.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,323.0,465.9,16.1,16.0,16.2,16.0,16.4,16.0,15.8,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,52.1,14.57,5.0,5.66,5.53,15.0,0,11
277,549.0,144.0,68.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,451.0,464.6,14.0,13.9,14.4,14.1,14.4,14.1,14.1,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.4,48.5,14.48,0.0,5.69,5.6,7.0,0,11
278,540.0,145.0,70.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,486.0,495.0,1.0,9641.0,462.9,15.6,15.8,16.2,15.9,15.9,16.0,16.1,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,45.2,51.6,14.55,0.0,5.66,5.56,19.0,0,13
279,556.0,145.0,69.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,486.0,495.0,2.0,5839.0,456.6,14.5,14.4,15.1,14.7,14.6,14.5,14.5,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,10.0,5.7,5.59,9.0,0,11
280,530.0,144.0,76.0,491.0,492.0,489.0,490.0,495.0,496.0,493.0,487.0,495.0,3.0,355.0,464.6,14.5,13.9,14.8,14.5,14.6,14.6,14.9,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.2,14.48,0.0,5.69,5.57,7.0,0,15
281,530.0,142.0,72.0,492.0,494.0,491.0,490.0,496.0,496.0,496.0,488.0,495.0,1.0,8621.0,463.7,14.5,14.1,14.8,14.5,14.4,14.4,14.8,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.1,14.52,5.0,5.71,5.6,7.0,0,6
282,530.0,144.0,76.0,492.0,492.0,490.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,6726.0,456.6,14.7,14.5,15.0,14.2,14.6,14.6,14.7,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.0,0.0,0.0,45.6,50.8,14.64,10.0,5.7,5.57,9.0,0,15
283,539.0,143.0,71.0,492.0,494.0,489.0,491.0,496.0,496.0,496.0,488.0,495.0,2.0,2054.0,458.7,14.4,14.5,15.0,14.4,14.6,14.7,14.9,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,50.0,14.55,5.0,5.68,5.59,10.0,0,6
284,530.0,145.0,69.0,490.0,491.0,489.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,358.0,464.6,14.3,13.7,14.5,13.8,14.4,14.0,14.4,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.2,14.48,0.0,5.69,5.57,7.0,0,13
285,531.0,143.0,71.0,491.0,493.0,489.0,491.0,496.0,496.0,496.0,488.0,495.0,1.0,8622.0,463.6,14.5,14.4,14.7,14.1,15.0,14.9,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,-0.1,0.0,45.0,48.5,14.52,5.0,5.7,5.6,7.0,0,7
286,530.0,145.0,69.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,6729.0,456.6,14.4,14.3,14.9,14.4,14.9,14.4,14.3,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.9,14.64,10.0,5.7,5.58,9.0,0,13
287,530.0,143.0,73.0,493.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8626.0,463.6,14.7,14.4,14.8,14.7,14.8,14.6,14.9,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,48.0,14.52,5.0,5.7,5.6,7.0,0,6
288,531.0,144.0,72.0,490.0,491.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,363.0,464.6,14.1,13.7,14.5,14.2,14.4,14.0,14.5,40.0,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.3,14.48,0.0,5.69,5.58,7.0,0,13
289,533.0,142.0,72.0,492.0,494.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2059.0,458.7,14.8,14.6,15.0,14.4,14.7,14.7,14.8,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,50.5,14.49,5.0,5.68,5.58,10.0,0,6
290,530.0,144.0,72.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,6734.0,456.6,14.6,14.3,14.7,14.7,14.5,14.5,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.9,14.64,10.0,5.69,5.58,9.0,0,13
291,530.0,143.0,72.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8627.0,463.6,14.7,14.4,14.7,14.7,14.9,14.9,14.8,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,47.3,14.52,5.0,5.69,5.59,7.0,0,7
292,531.0,144.0,86.0,491.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2065.0,458.7,14.8,14.7,15.0,14.8,14.8,14.7,14.6,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.3,14.49,5.0,5.68,5.57,10.0,0,7
293,530.0,144.0,71.0,493.0,495.0,491.0,490.0,496.0,496.0,495.0,488.0,496.0,1.0,8297.0,463.7,14.6,14.5,14.8,14.7,14.5,14.4,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,50.2,14.52,5.0,5.66,5.59,6.0,0,6
294,530.0,144.0,85.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8633.0,463.5,14.7,14.3,14.7,14.4,14.6,14.6,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,47.4,14.52,5.0,5.68,5.57,7.0,0,8
295,530.0,143.0,86.0,491.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2066.0,458.6,14.9,14.7,15.0,14.9,15.1,14.9,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.5,14.5,10.0,5.68,5.56,10.0,0,8
296,530.0,144.0,77.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8001.0,463.5,14.8,14.4,14.8,14.8,14.9,14.8,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.4,14.52,5.0,5.66,5.55,6.0,0,10
297,530.0,142.0,77.0,493.0,494.0,492.0,491.0,497.0,497.0,497.0,487.0,496.0,2.0,1447.0,458.7,14.7,14.7,15.0,14.6,14.8,14.8,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.3,14.5,10.0,5.68,5.58,10.0,0,7
298,530.0,143.0,72.0,490.0,491.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,3.0,6676.0,456.6,14.6,14.0,14.7,14.3,14.6,14.0,14.1,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,51.5,14.64,10.0,5.7,5.58,9.0,0,12
299,534.0,143.0,72.0,490.0,491.0,489.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,177.0,465.9,16.1,15.8,16.2,15.5,16.4,15.8,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.3,14.57,5.0,5.65,5.54,15.0,0,13
300,537.0,143.0,72.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,306.0,464.6,13.8,13.8,14.5,14.1,14.4,14.1,13.9,40.1,40.1,40.0,9.6,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.3,14.48,0.0,5.69,5.58,7.0,0,13
301,549.0,144.0,69.0,490.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,1.0,5844.0,456.6,14.3,14.4,15.0,14.5,14.5,14.4,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,51.0,14.64,5.0,5.71,5.59,9.0,0,11
302,538.0,143.0,71.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,9656.0,462.9,16.3,15.9,16.3,15.8,16.3,15.9,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.55,0.0,5.68,5.58,19.0,0,13
303,538.0,143.0,71.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,9656.0,462.9,16.3,15.9,16.3,15.8,16.3,15.9,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.55,0.0,5.68,5.58,19.0,0,13
304,530.0,145.0,70.0,490.0,492.0,488.0,490.0,495.0,497.0,493.0,487.0,495.0,1.0,9657.0,462.9,16.2,16.0,16.3,16.0,16.5,16.1,16.4,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.6,14.6,0.0,5.67,5.56,19.0,0,14
305,530.0,145.0,70.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,2.0,5847.0,456.6,14.9,14.6,15.2,14.2,14.9,14.6,14.5,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.9,14.64,5.0,5.69,5.58,9.0,0,14
306,530.0,144.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,3.0,2137.0,457.6,15.0,14.6,15.1,14.9,14.8,14.6,14.7,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.53,10.0,0,14
307,564.0,144.0,70.0,490.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,1.0,2482.0,457.6,14.0,14.2,14.7,14.3,14.4,14.3,14.4,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.47,0.0,5.63,5.55,10.0,0,11
308,531.0,143.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,9658.0,462.9,16.2,15.8,16.3,15.9,16.0,16.2,15.9,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.55,0.0,5.68,5.56,19.0,0,15
309,530.0,144.0,76.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,3.0,10009.0,462.9,16.3,15.8,16.3,15.7,16.4,16.0,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.9,14.59,0.0,5.67,5.55,19.0,0,15
310,541.0,144.0,73.0,492.0,493.0,489.0,490.0,497.0,497.0,496.0,488.0,496.0,2.0,1214.0,458.7,14.9,14.5,15.0,14.7,14.7,14.7,14.5,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.4,14.55,5.0,5.7,5.59,10.0,0,6
