,220X150,220X151,300X4,311X27,311X28,312X5,312X10,312X15,312X20,312X25,312X30,312X35,312X40,312X45,312X50,312X55,312X61,312X67,312X73,312X79,312X85,312X91,312X97,312X103,312X109,312X115,312X121,312X127,312X133,312X139,312X145,312X151,312X157,312X163,312X169,312X175,312X181,312X187,312X193,312X199,312X205,312X211,312X217,312X223,312X229,312X235,312X240,312X246,312X251,312X257,312X263,312X269,312X275,312X281,312X287,312X293,312X299,312X305,312X311,312X317,312X323,312X329,312X335,312X341,312X347,312X353,312X359,312X365,312X371,312X377,312X383,312X389,312X395,312X401,312X407,312X413,312X419,312X430,312X436,312X442,312X448,312X454,312X460,312X466,312X472,312X478,312X484,312X490,312X496,312X502,312X508,312X514,312X520,312X526,312X532,312X538,312X544,312X550,312X556,312X562,312X568,312X574,312X580,312X586,312X592,312X598,312X604,312X610,312X616,312X622,312X628,312X634,312X640,312X646,312X652,312X658,312X664,312X670,312X676,312X682,312X688,312X694,312X699,312X704,312X709,312X714,312X720,312X726,312X732,312X738,312X744,312X750,312X756,312X762,312X768,312X774,312X780,312X786,312X792,312X798,340X12,340X14,340X16,340X32,340X50,340X52,340X54,340X56,340X58,340X60,340X62,340X64,340X66,340X68,340X70,340X72,340X74,340X76,340X78,340X80,340X82,340X84,340X86,340X88,340X90,340X92,340X94,340X96,340X98,340X100,340X102,340X104,340X106,340X112,340X114,340X116,340X118,340X120,340X122,340X131,340X142,340X144,340X146,340X148,340X150,340X152,340X154,340X156,340X158,340X160,340X162,340X164,340X166,340X168,340X170,340X172,340X174,340X176,340X178,340X180
98,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,20170808121715.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,229.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.8,15.5,35.2,35.4,35.1,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.3,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,51.0,51.0,0.0,0.0,0.0,2079.0,2094.0,2057.0,14.0,3.0,25.0,-15.0,0.0,100.0,100.1,99.9,104.2,104.3,104.2,110.0,25.0,104.9,105.0,104.9,101.2,101.3,101.1,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,20170807081338.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,20170808121600.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,228.0,233.0,223.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,14.9,15.0,14.7,33.6,33.7,33.5,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.2,47.2,19.2,19.4,18.5,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,44.0,43.0,0.0,0.0,0.0,3000.0,52.0,52.0,52.0,0.0,0.0,0.0,2097.0,2111.0,2074.0,14.0,2.5,25.0,-17.0,0.0,104.6,105.0,104.0,104.4,104.5,104.3,110.0,25.0,110.1,110.1,110.0,101.2,101.3,101.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,20170807130933.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,20170806214043.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,20170807140314.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,20170813024912.0,8.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,229.0,217.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,17.1,17.1,17.0,34.9,34.9,34.7,25.0,0.0,18.3,18.4,18.3,18.4,14.9,15.0,14.9,15.0,47.2,47.2,47.0,47.2,19.5,19.8,19.4,19.4,-2.0,-2.0,-4.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,42.0,42.0,42.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2048.0,2062.0,2024.0,14.0,-1.6,12.0,-15.0,0.0,100.7,100.9,100.5,105.7,105.8,105.5,110.0,25.0,109.0,109.1,108.9,100.3,100.3,100.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,20170813024702.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,230.0,224.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,19.5,19.8,19.3,36.5,36.5,36.4,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.7,47.2,47.2,19.3,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,51.0,51.0,0.0,0.0,0.0,2078.0,2093.0,2056.0,14.0,2.4,25.0,-17.0,0.0,110.6,110.7,110.4,103.4,103.6,103.3,110.0,25.0,104.6,104.7,104.5,101.7,101.9,101.6,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,232.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,24.4,24.2,31.4,31.6,31.3,25.0,0.0,18.4,18.6,18.4,18.4,15.0,15.1,14.9,15.0,47.3,47.9,47.2,47.2,19.3,19.4,18.4,19.4,1.0,2.0,0.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,38.0,38.0,38.0,0.0,0.0,0.0,3000.0,56.0,56.0,56.0,0.0,0.0,0.0,2065.0,2079.0,2044.0,14.0,1.0,22.0,-20.0,0.0,110.7,110.8,110.7,107.4,107.5,107.2,110.0,25.0,108.4,108.5,108.3,101.3,101.4,101.3,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,20170813025215.0,8.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,234.0,224.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,25.5,25.6,25.4,32.9,33.1,32.7,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.4,18.5,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,52.0,52.0,52.0,0.0,0.0,0.0,2096.0,2110.0,2073.0,14.0,2.2,22.0,-15.0,0.0,111.1,111.2,111.1,102.8,103.0,102.7,110.0,25.0,110.0,110.0,109.9,101.6,101.7,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,20170808113924.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,20170807131241.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,231.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,23.7,22.7,34.1,34.2,33.9,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.1,19.3,18.6,19.4,-2.0,-2.0,-4.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,9.8,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,45.0,45.0,45.0,0.0,0.0,0.0,3000.0,58.0,58.0,58.0,0.0,0.0,0.0,2060.0,2073.0,2037.0,14.0,-0.1,22.0,-15.0,0.0,110.2,110.3,110.1,105.7,105.8,105.5,110.0,25.0,110.0,110.1,109.9,100.2,100.2,100.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,20170807134142.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,233.0,239.0,226.0,0.2,0.25,0.18,0.0,0.0,0.0,0.0,25.2,25.6,24.9,33.8,33.9,33.6,25.0,0.0,18.4,18.4,18.3,18.4,15.0,15.0,14.9,15.0,47.2,47.3,47.0,47.2,19.4,19.7,19.3,19.4,1.0,2.0,0.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,44.0,43.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2090.0,2105.0,2063.0,14.0,1.0,27.0,-15.0,0.0,101.3,101.5,101.1,107.6,107.7,107.6,110.0,25.0,110.1,110.1,109.9,101.7,102.0,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,20170807064011.0,9.0,9.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,231.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.5,14.2,34.5,34.5,34.4,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.2,47.2,19.1,19.3,18.6,19.4,-2.0,-2.0,-4.0,0.0,2001.0,2005.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,58.0,58.0,58.0,0.0,0.0,0.0,2066.0,2079.0,2043.0,14.0,1.0,20.0,-17.0,0.0,105.6,106.0,105.2,107.8,107.9,107.7,110.0,25.0,109.9,110.0,109.9,101.4,101.5,101.3,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,20170808004728.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,20170813021125.0,8.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,230.0,220.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,21.3,21.6,21.0,36.2,36.3,36.1,25.0,0.0,18.3,18.4,18.3,18.4,14.9,15.0,14.9,15.0,47.2,47.2,47.0,47.2,19.5,19.7,19.4,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-4.0,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2039.0,2053.0,2014.0,14.0,-0.6,15.0,-12.0,0.0,109.1,109.3,108.8,104.6,104.7,104.3,110.0,25.0,110.0,110.1,109.9,100.1,100.1,100.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,20170813021011.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,230.0,219.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.3,20.7,20.0,36.0,36.1,35.9,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.7,47.2,47.2,19.3,19.4,18.9,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.8,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,50.0,51.0,50.0,0.0,0.0,0.0,2070.0,2084.0,2047.0,14.0,2.8,25.0,-12.0,0.0,106.4,106.8,105.9,104.6,104.7,104.6,110.0,25.0,110.0,110.1,109.9,100.7,100.8,100.6,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,8.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,232.0,236.0,225.0,0.19,0.23,0.15,0.0,0.0,0.0,0.0,21.1,21.6,20.6,34.8,35.0,34.7,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.4,18.5,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.8,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,51.0,51.0,51.0,0.0,0.0,0.0,2082.0,2097.0,2058.0,14.0,0.4,22.0,-17.0,0.0,110.5,110.6,110.5,102.9,103.0,102.8,110.0,25.0,110.0,110.1,109.9,99.6,99.7,99.6,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,20170807135038.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,20170807134924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,20170808193734.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,231.0,219.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.6,25.8,25.2,31.6,31.8,31.4,25.0,0.0,18.4,18.6,18.4,18.4,15.0,15.1,14.9,15.0,47.4,48.0,47.2,47.2,19.2,19.4,18.3,19.4,1.0,2.0,0.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,-2.0,-4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,9.8,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,39.0,39.0,39.0,0.0,0.0,0.0,3000.0,55.0,55.0,55.0,0.0,0.0,0.0,2058.0,2072.0,2034.0,14.0,1.6,25.0,-17.0,0.0,110.2,110.2,110.1,105.5,105.6,105.4,110.0,25.0,110.0,110.0,109.8,100.2,100.3,100.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,20170808200635.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,232.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.7,13.4,34.2,34.2,34.1,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,15.0,15.0,47.4,47.9,47.3,47.2,19.1,19.3,18.6,19.4,-2.0,-2.0,-4.0,0.0,2001.0,2005.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3001.0,2998.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,58.0,58.0,58.0,0.0,0.0,0.0,2066.0,2080.0,2042.0,14.0,0.7,17.0,-15.0,0.0,110.7,110.8,110.6,107.2,107.3,107.1,110.0,25.0,107.4,107.4,107.3,101.0,101.1,101.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,20170806221603.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,8.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,228.0,233.0,224.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,22.8,23.3,22.2,34.6,34.8,34.5,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.3,47.9,47.3,47.2,19.2,19.3,18.6,19.4,2.0,4.0,2.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,52.0,52.0,52.0,0.0,0.0,0.0,2095.0,2109.0,2072.0,14.0,0.9,20.0,-17.0,0.0,105.7,106.1,105.1,104.2,104.3,104.2,110.0,25.0,109.9,110.0,109.8,101.5,101.6,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,20170809175245.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,224.0,229.0,216.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,25.4,25.6,25.2,34.3,34.4,34.2,25.0,0.0,18.4,18.5,18.3,18.4,14.9,15.0,14.9,15.0,47.2,47.4,47.1,47.2,19.4,19.5,19.1,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2047.0,2061.0,2024.0,14.0,-1.4,17.0,-15.0,0.0,100.0,100.0,99.9,104.1,104.3,103.8,110.0,25.0,109.6,109.7,109.6,101.1,101.2,101.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
